Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
10.206102,test2,Tick,63,0,63,-63,127000,127500,1603,23597,10997,OK
10.479478,test2,Tick,63,0,63,-63,127000,127500,1603,23597,10997,OK
10.706172,test2,Tick,63,0,63,-63,126900,127500,1603,23597,10997,OK
11.027308,test2,Tick,63,0,63,-63,127300,127500,1603,23597,10997,OK
11.286782,test2,Tick,63,0,63,-63,127900,127600,1603,23597,36197,OK
11.457864,test2,Tick,63,0,63,-63,127900,127600,1603,23597,36197,OK
11.755576,test2,Tick,63,0,63,-63,127900,127600,1603,23597,36197,OK
11.979782,test2,Tick,63,0,63,-63,127900,127600,1603,23597,36197,OK
12.267161,test2,Tick,63,0,63,-63,127900,127600,1603,23597,36197,OK
12.519661,test2,Tick,63,0,63,-63,127900,127700,1603,23597,36197,OK
12.753974,test2,Tick,63,0,63,-63,127900,127700,1603,23597,36197,OK
13.033426,test2,Tick,63,0,63,-63,127900,127700,1603,23597,36197,OK
13.275058,test2,Tick,63,0,63,-63,127900,127700,1603,23597,36197,OK
13.496965,test2,Tick,63,0,63,-63,127900,127700,1603,23597,36197,OK
13.781879,test2,Tick,63,0,63,-63,128200,127700,1603,23597,36197,OK
13.97849,test2,Tick,63,0,63,-63,128200,127700,1603,23597,36197,OK
14.221028,test2,Tick,63,0,63,-63,127800,127600,1603,23597,36197,OK
14.507852,test2,Tick,63,0,63,-63,127800,127600,1603,23597,36197,OK
14.744497,test2,Tick,63,0,63,-63,127800,127600,1603,23597,36197,OK
14.997352,test2,Tick,63,0,63,-63,128000,127600,1603,23597,36197,OK
15.270901,test2,Tick,63,0,63,-63,128300,127600,1603,23597,36197,OK
15.46879,test2,Tick,63,0,63,-63,128300,127600,1603,23597,36197,OK
15.796462,test2,Tick,63,0,63,-63,128300,127600,1603,23597,36197,OK
15.95558,test2,Tick,63,0,63,-63,128300,127600,1603,23597,36197,OK
16.202968,test2,Tick,63,0,63,-63,128300,127600,1603,23597,36197,OK
16.484971,test2,Tick,63,0,63,-63,128300,127600,1603,23597,36197,OK
16.74316,test2,Tick,63,0,63,-63,128300,127600,1603,23597,36197,OK
17.007023,test2,Tick,63,0,63,-63,128100,127600,1603,23597,36197,OK
17.239915,test2,Tick,63,0,63,-63,128100,127600,1603,23597,36197,OK
17.468929,test2,Tick,63,0,63,-63,128100,127700,1603,23597,36197,OK
17.776027,test2,Tick,63,0,63,-63,128100,127700,1603,23597,36197,OK
17.983454,test2,Tick,63,0,63,-63,128100,127800,1603,23597,36197,OK
18.246092,test2,Tick,63,0,63,-63,128100,127800,1603,23597,36197,OK
18.51099,test2,Tick,63,0,63,-63,127500,128000,1603,23597,10997,OK
18.726411,test2,Tick,63,0,63,-63,127500,128000,1603,23597,10997,OK
18.969093,test2,Tick,63,0,63,-63,127500,128000,1603,23597,10997,OK
19.247732,test2,Tick,63,0,63,-63,127500,128000,1603,23597,10997,OK
19.53081,test2,Tick,63,0,63,-63,127500,128000,1603,23597,10997,OK
19.757864,test2,Tick,63,0,63,-63,127500,128000,1603,23597,10997,OK
20.031887,test2,Tick,63,0,63,-63,127500,128000,1603,23597,10997,OK
20.204957,test2,Tick,63,0,63,-63,127500,128000,1603,23597,10997,OK
20.527882,test2,Tick,63,0,63,-63,127500,128000,1603,23597,10997,OK
20.78494,test2,Tick,63,0,63,-63,127500,128000,1603,23597,10997,OK
21.013663,test2,Tick,63,0,63,-63,127500,128100,1603,23597,10997,OK
21.263295,test2,Tick,63,0,63,-63,127500,128100,1603,23597,10997,OK
21.464208,test2,Tick,63,0,63,-63,127500,128100,1603,23597,10997,OK
21.734452,test2,Tick,63,0,63,-63,127500,128100,1603,23597,10997,OK
21.956388,test2,Tick,63,0,63,-63,127600,128100,1603,23597,10997,OK
22.29287,test2,Tick,63,0,63,-63,127600,128100,1603,23597,10997,OK
22.490906,test2,Tick,63,0,63,-63,127600,128100,1603,23597,10997,OK
22.752026,test2,Tick,63,0,63,-63,127600,128100,1603,23597,10997,OK
23.038397,test2,Tick,63,0,63,-63,127600,128100,1603,23597,10997,OK
23.213969,test2,Tick,63,0,63,-63,127600,128100,1603,23597,10997,OK
23.549094,test2,Tick,63,0,63,-63,127600,127700,1603,23597,17297,OK
23.742059,test2,Tick,63,20,43,-43,128200,127700,2116,33084,41684,OK
24.02758,test2,Tick,63,20,43,-43,128200,127700,2116,33084,41684,OK
24.271221,test2,Tick,63,20,43,-43,128200,127600,2116,33084,41684,OK
24.533909,test2,Tick,63,20,43,-43,128200,127600,2116,33084,41684,OK
24.792614,test2,Tick,63,20,43,-43,127500,127600,2116,33084,28784,OK
25.026079,test2,Tick,63,20,43,-43,127500,127600,2116,33084,28784,OK
25.286104,test2,Tick,63,20,43,-43,127500,127700,2116,33084,24484,OK
25.506317,test2,Tick,63,20,43,-43,127500,127700,2116,33084,24484,OK
25.781108,test2,Tick,63,20,43,-43,127500,127700,2116,33084,24484,OK
26.038071,test2,Tick,63,20,43,-43,128500,127700,2116,33084,41684,OK
26.241708,test2,Tick,63,20,43,-43,128500,127700,2116,33084,41684,OK
26.511139,test2,Tick,63,20,43,-43,128500,127700,2116,33084,41684,OK
26.79834,test2,Tick,63,20,43,-43,128500,127700,2116,33084,41684,OK
26.978146,test2,Tick,63,20,43,-43,128500,127700,2116,33084,41684,OK
27.229775,test2,Tick,63,20,43,-43,128500,127700,2116,33084,41684,OK
27.462504,test2,Tick,63,20,43,-43,128500,127700,2116,33084,41684,OK
27.751015,test2,Tick,63,20,43,-43,128500,127700,2116,33084,41684,OK
28.031583,test2,Tick,63,20,43,-43,128500,127700,2116,33084,41684,OK
28.292671,test2,Tick,63,20,43,-43,127900,127700,2116,33084,41684,OK
28.455228,test2,Tick,63,20,43,-43,127900,127700,2116,33084,41684,OK
28.709351,test2,Tick,63,20,43,-43,127900,127700,2116,33084,41684,OK
28.95992,test2,Tick,63,20,43,-43,127900,127700,2116,33084,41684,OK
29.239754,test2,Tick,63,20,43,-43,127900,127700,2116,33084,41684,OK
29.469824,test2,Tick,63,20,43,-43,127900,127700,2116,33084,41684,OK
29.715743,test2,Tick,63,20,43,-43,127900,127700,2116,33084,41684,OK
30.002823,test2,Tick,63,20,43,-43,127900,127700,2116,33084,41684,OK
30.30016,test2,Tick,63,20,43,-43,127600,127700,2116,33084,28784,OK
30.49753,test2,Tick,63,20,43,-43,127600,127700,2116,33084,28784,OK
30.747653,test2,Tick,63,20,43,-43,127600,127700,2116,33084,28784,OK
31.021778,test2,Tick,63,20,43,-43,127600,127700,2116,33084,28784,OK
31.249072,test2,Tick,63,20,43,-43,127900,127700,2116,33084,41684,OK
31.46856,test2,Tick,63,20,43,-43,127900,127800,2116,33084,37384,OK
31.797861,test2,Tick,63,20,43,-43,127900,127800,2116,33084,37384,OK
31.95343,test2,Tick,63,20,43,-43,127900,127800,2116,33084,37384,OK
32.206206,test2,Tick,63,20,43,-43,127900,127800,2116,33084,37384,OK
32.480662,test2,Tick,63,20,43,-43,127900,127500,2116,33084,41684,OK
32.74552,test2,Tick,63,20,43,-43,127200,127500,2116,33084,24484,OK
33.024609,test2,Tick,63,20,43,-43,127200,127400,2116,33084,24484,OK
33.253136,test2,Tick,63,20,43,-43,127200,127200,2116,33084,33084,OK
33.546316,test2,Tick,63,20,43,-43,127200,127100,2116,33084,37384,OK
33.757708,test2,Tick,63,20,43,-43,127200,127100,2116,33084,37384,OK
34.033707,test2,Tick,63,20,43,-43,127200,127200,2116,33084,33084,OK
34.28849,test2,Tick,63,20,43,-43,127200,127200,2116,33084,33084,OK
34.515673,test2,Tick,63,20,43,-43,127100,127200,2116,33084,28784,OK
34.735568,test2,Tick,63,20,43,-43,127100,127200,2116,33084,28784,OK
34.968815,test2,Tick,63,20,43,-43,127000,127200,2116,33084,24484,OK
35.236225,test2,Tick,63,20,43,-43,127000,127200,2116,33084,24484,OK
35.54144,test2,Tick,63,20,43,-43,127000,127200,2116,33084,24484,OK
35.705823,test2,Tick,63,20,43,-43,127000,127200,2116,33084,24484,OK
35.991821,test2,Tick,63,20,43,-43,127000,127200,2116,33084,24484,OK
36.22417,test2,Tick,63,20,43,-43,127000,127200,2116,33084,24484,OK
36.548675,test2,Tick,63,20,43,-43,127000,127200,2116,33084,24484,OK
36.788665,test2,Tick,63,20,43,-43,127000,127500,2116,33084,24484,OK
37.01577,test2,Tick,63,20,43,-43,127100,127500,2116,33084,24484,OK
37.234749,test2,Tick,63,20,43,-43,127100,127500,2116,33084,24484,OK
37.496671,test2,Tick,63,20,43,-43,127100,127500,2116,33084,24484,OK
37.759933,test2,Tick,63,20,43,-43,127100,127500,2116,33084,24484,OK
38.022519,test2,Tick,63,20,43,-43,127100,127500,2116,33084,24484,OK
38.203619,test2,Tick,63,20,43,-43,127100,127500,2116,33084,24484,OK
38.474984,test2,Tick,63,20,43,-43,127100,127500,2116,33084,24484,OK
38.726452,test2,Tick,63,20,43,-43,127100,127500,2116,33084,24484,OK
39.041874,test2,Tick,63,20,43,-43,127100,127600,2116,33084,24484,OK
39.220889,test2,Tick,63,20,43,-43,127100,127600,2116,33084,24484,OK
39.527416,test2,Tick,63,20,43,-43,127100,127600,2116,33084,24484,OK
39.709743,test2,Tick,63,20,43,-43,127100,127600,2116,33084,24484,OK
40.031362,test2,Tick,63,20,43,-43,127100,127300,2116,33084,24484,OK
40.261074,test2,Tick,63,20,43,-43,127100,127300,2116,33084,24484,OK
40.550636,test2,Tick,63,20,43,-43,127100,127300,2116,33084,24484,OK
40.738612,test2,Tick,63,20,43,-43,127100,127300,2116,33084,24484,OK
41.021377,test2,Tick,63,20,43,-43,127100,127300,2116,33084,24484,OK
41.219207,test2,Tick,63,20,43,-43,127100,127300,2116,33084,24484,OK
41.472727,test2,Tick,63,20,43,-43,127100,127300,2116,33084,24484,OK
41.786884,test2,Tick,63,20,43,-43,127100,127300,2116,33084,24484,OK
41.963348,test2,Tick,63,20,43,-43,127100,127600,2116,33084,24484,OK
42.266532,test2,Tick,63,20,43,-43,127100,127600,2116,33084,24484,OK
42.500929,test2,Tick,63,20,43,-43,127100,127600,2116,33084,24484,OK
42.753205,test2,Tick,63,20,43,-43,127100,127600,2116,33084,24484,OK
43.04569,test2,Tick,63,20,43,-43,127100,127200,2116,33084,28784,OK
43.221322,test2,Tick,63,20,43,-43,127100,127200,2116,33084,28784,OK
43.542319,test2,Tick,63,20,43,-43,127100,127200,2116,33084,28784,OK
43.778168,test2,Tick,63,20,43,-43,127100,127200,2116,33084,28784,OK
43.958498,test2,Tick,63,20,43,-43,127100,127200,2116,33084,28784,OK
44.263524,test2,Tick,63,20,43,-43,127100,127200,2116,33084,28784,OK
44.538013,test2,Tick,63,20,43,-43,127100,127400,2116,33084,24484,OK
44.714416,test2,Tick,63,20,43,-43,127100,127400,2116,33084,24484,OK
44.987658,test2,Tick,63,20,43,-43,127100,127400,2116,33084,24484,OK
45.223203,test2,Tick,63,20,43,-43,127100,127400,2116,33084,24484,OK
45.469532,test2,Tick,63,20,43,-43,127100,127400,2116,33084,24484,OK
45.787264,test2,Tick,63,20,43,-43,127100,127400,2116,33084,24484,OK
46.039616,test2,Tick,63,20,43,-43,128100,127400,2116,33084,41684,OK
46.216069,test2,Tick,63,20,43,-43,128100,127400,2116,33084,41684,OK
46.541715,test2,Tick,63,20,43,-43,128100,127400,2116,33084,41684,OK
46.777758,test2,Tick,63,20,43,-43,128100,127400,2116,33084,41684,OK
47.020703,test2,Tick,63,20,43,-43,128100,127400,2116,33084,41684,OK
47.257868,test2,Tick,63,20,43,-43,128100,127400,2116,33084,41684,OK
47.484784,test2,Tick,63,20,43,-43,128100,127400,2116,33084,41684,OK
47.785139,test2,Tick,63,20,43,-43,127100,127100,2116,33084,33084,OK
48.007414,test2,Tick,63,20,43,-43,127100,127100,2116,33084,33084,OK
48.260474,test2,Tick,63,20,43,-43,127100,127100,2116,33084,33084,OK
48.499399,test2,Tick,63,20,43,-43,127100,127100,2116,33084,33084,OK
48.731547,test2,Tick,63,20,43,-43,127600,127100,2116,33084,41684,OK
48.985471,test2,Tick,63,20,43,-43,127600,127100,2116,33084,41684,OK
49.234014,test2,Tick,63,20,43,-43,127600,127000,2116,33084,41684,OK
49.493877,test2,Tick,63,20,43,-43,127600,127000,2116,33084,41684,OK
49.702757,test2,Tick,63,20,43,-43,127600,127000,2116,33084,41684,OK
49.958903,test2,Tick,63,20,43,-43,127600,127000,2116,33084,41684,OK
50.279816,test2,Tick,63,20,43,-43,127600,127000,2116,33084,41684,OK
50.544936,test2,Tick,63,20,43,-43,127100,127000,2116,33084,37384,OK
50.773307,test2,Tick,63,20,43,-43,127100,127000,2116,33084,37384,OK
51.014126,test2,Tick,63,20,43,-43,127100,127000,2116,33084,37384,OK
51.200269,test2,Tick,63,20,43,-43,127100,127000,2116,33084,37384,OK
51.512582,test2,Tick,63,20,43,-43,127100,127300,2116,33084,24484,OK
51.727634,test2,Tick,63,20,43,-43,127600,127300,2116,33084,41684,OK
52.037664,test2,Tick,63,20,43,-43,127600,127300,2116,33084,41684,OK
52.214944,test2,Tick,63,20,43,-43,127600,127300,2116,33084,41684,OK
52.523222,test2,Tick,63,20,43,-43,127600,127300,2116,33084,41684,OK
52.790635,test2,Tick,63,20,43,-43,127600,127300,2116,33084,41684,OK
52.982231,test2,Tick,63,20,43,-43,127100,127300,2116,33084,24484,OK
53.239934,test2,Tick,63,20,43,-43,127100,127300,2116,33084,24484,OK
53.533241,test2,Tick,63,20,43,-43,127100,127300,2116,33084,24484,OK
53.740865,test2,Tick,63,20,43,-43,127100,127300,2116,33084,24484,OK
53.952881,test2,Tick,63,20,43,-43,127100,127300,2116,33084,24484,OK
54.231435,test2,Tick,63,20,43,-43,127100,127300,2116,33084,24484,OK
54.462966,test2,Tick,63,20,43,-43,127100,127300,2116,33084,24484,OK
54.711347,test2,Tick,63,20,43,-43,127100,127300,2116,33084,24484,OK
55.027727,test2,Tick,63,20,43,-43,127800,127300,2116,33084,41684,OK
55.259357,test2,Tick,63,20,43,-43,127800,127300,2116,33084,41684,OK
55.4773,test2,Tick,63,20,43,-43,127100,127300,2116,33084,24484,OK
55.79843,test2,Tick,63,20,43,-43,127100,127300,2116,33084,24484,OK
56.011712,test2,Tick,63,20,43,-43,127100,127300,2116,33084,24484,OK
56.268818,test2,Tick,63,20,43,-43,127100,127300,2116,33084,24484,OK
56.461966,test2,Tick,63,20,43,-43,127100,127300,2116,33084,24484,OK
56.708404,test2,Tick,63,20,43,-43,127200,127300,2116,33084,28784,OK
56.979778,test2,Tick,63,20,43,-43,127200,127300,2116,33084,28784,OK
57.236048,test2,Tick,63,20,43,-43,127200,127300,2116,33084,28784,OK
57.483574,test2,Tick,63,20,43,-43,127100,127300,2116,33084,24484,OK
57.739978,test2,Tick,63,20,43,-43,127000,127300,2116,33084,24484,OK
58.043362,test2,Tick,63,20,43,-43,127000,127300,2116,33084,24484,OK
58.267151,test2,Tick,63,20,43,-43,127000,127300,2116,33084,24484,OK
58.51187,test2,Tick,63,20,43,-43,127000,127300,2116,33084,24484,OK
58.724512,test2,Tick,63,20,43,-43,127000,127300,2116,33084,24484,OK
58.9732,test2,Tick,63,20,43,-43,127000,127300,2116,33084,24484,OK
59.247766,test2,Tick,63,20,43,-43,127000,127300,2116,33084,24484,OK
59.473047,test2,Tick,63,20,43,-43,127000,127300,2116,33084,24484,OK
59.71553,test2,Tick,63,20,43,-43,127000,127300,2116,33084,24484,OK
59.977894,test2,Tick,63,20,43,-43,127000,127300,2116,33084,24484,OK
60.229214,test2,Tick,63,20,43,-43,127000,127300,2116,33084,24484,OK
60.527956,test2,Tick,63,20,43,-43,127300,127200,2116,33084,37384,OK
60.752361,test2,Tick,63,20,43,-43,127300,127200,2116,33084,37384,OK
60.972671,test2,Tick,63,20,43,-43,127300,127200,2116,33084,37384,OK
61.246959,test2,Tick,63,20,43,-43,127300,127200,2116,33084,37384,OK
61.487743,test2,Tick,63,20,43,-43,127900,127200,2116,33084,41684,OK
61.762336,test2,Tick,63,20,43,-43,127900,127200,2116,33084,41684,OK
62.016455,test2,Tick,63,20,43,-43,127900,127200,2116,33084,41684,OK
62.221426,test2,Tick,63,20,43,-43,127900,127200,2116,33084,41684,OK
62.497625,test2,Tick,63,20,43,-43,127900,127200,2116,33084,41684,OK
62.757478,test2,Tick,63,20,43,-43,127900,127100,2116,33084,41684,OK
62.954435,test2,Tick,63,20,43,-43,127900,127100,2116,33084,41684,OK
63.256141,test2,Tick,63,20,43,-43,127900,127100,2116,33084,41684,OK
63.471125,test2,Tick,63,20,43,-43,127700,127100,2116,33084,41684,OK
63.725977,test2,Tick,63,20,43,-43,127700,127100,2116,33084,41684,OK
63.974101,test2,Tick,63,20,43,-43,127700,127100,2116,33084,41684,OK
64.298165,test2,Tick,63,20,43,-43,127700,127100,2116,33084,41684,OK
64.452784,test2,Tick,63,20,43,-43,127700,127000,2116,33084,41684,OK
64.710941,test2,Tick,63,20,43,-43,127600,127000,2116,33084,41684,OK
64.98309,test2,Tick,63,20,43,-43,127600,127100,2116,33084,41684,OK
65.245868,test2,Tick,63,20,43,-43,127600,127100,2116,33084,41684,OK
65.496107,test2,Tick,63,20,43,-43,127600,127100,2116,33084,41684,OK
65.736338,test2,Tick,63,20,43,-43,127600,127100,2116,33084,41684,OK
65.985265,test2,Tick,63,20,43,-43,127600,127100,2116,33084,41684,OK
66.232531,test2,Tick,63,20,43,-43,127600,127400,2116,33084,41684,OK
66.533358,test2,Tick,63,20,43,-43,127600,127400,2116,33084,41684,OK
66.729155,test2,Tick,63,20,43,-43,127600,126800,2116,33084,41684,OK
67.011946,test2,Tick,63,20,43,-43,127600,126700,2116,33084,41684,OK
67.251819,test2,Tick,63,20,43,-43,126600,126600,2116,33084,33084,OK
67.528072,test2,Tick,63,20,43,-43,126600,126600,2116,33084,33084,OK
67.775993,test2,Tick,63,20,43,-43,126600,126600,2116,33084,33084,OK
68.014219,test2,Tick,63,20,43,-43,126600,126600,2116,33084,33084,OK
68.278756,test2,Tick,63,20,43,-43,126600,126500,2116,33084,37384,OK
68.487943,test2,Tick,63,20,43,-43,126600,126400,2116,33084,41684,OK
68.781073,test2,Tick,63,20,43,-43,126600,126400,2116,33084,41684,OK
68.974397,test2,Tick,63,20,43,-43,126600,126400,2116,33084,41684,OK
69.217607,test2,Tick,63,20,43,-43,126600,126100,2116,33084,41684,OK
69.514434,test2,Tick,63,20,43,-43,126600,126100,2116,33084,41684,OK
69.773572,test2,Tick,63,20,43,-43,126600,126400,2116,33084,41684,OK
69.9988,test2,Tick,63,20,43,-43,126600,126400,2116,33084,41684,OK
70.250328,test2,Tick,63,40,23,-23,126900,126400,2624,40576,45176,OK
70.498841,test2,Tick,63,60,3,-3,126900,126400,3132,48068,48668,OK
70.711258,test2,Tick,63,80,-17,17,126900,126400,3640,55560,52160,OK
71.020624,test2,Tick,63,100,-37,37,126600,126200,4146,63054,55654,OK
71.211339,test2,Tick,63,100,-37,37,126600,126200,4146,63054,55654,OK
71.526219,test2,Tick,63,100,-37,37,126600,126200,4146,63054,55654,OK
71.775435,test2,Tick,63,100,-37,37,126600,126200,4146,63054,55654,OK
72.029337,test2,Tick,63,100,-37,37,126600,126200,4146,63054,55654,OK
72.252293,test2,Tick,63,100,-37,37,126600,126200,4146,63054,55654,OK
72.481403,test2,Tick,63,100,-37,37,126600,126200,4146,63054,55654,OK
72.768806,test2,Tick,63,100,-37,37,126600,126200,4146,63054,55654,OK
73.012673,test2,Tick,63,100,-37,37,126600,126200,4146,63054,55654,OK
73.282862,test2,Tick,63,100,-37,37,126600,126400,4146,63054,55654,OK
73.496294,test2,Tick,63,100,-37,37,126600,126400,4146,63054,55654,OK
73.791346,test2,Tick,63,100,-37,37,126600,126400,4146,63054,55654,OK
73.968408,test2,Tick,63,100,-37,37,126600,126600,4146,63054,63054,OK
74.286812,test2,Tick,63,100,-37,37,126600,126600,4146,63054,63054,OK
74.488584,test2,Tick,63,100,-37,37,126600,126600,4146,63054,63054,OK
74.712845,test2,Tick,63,100,-37,37,126600,126600,4146,63054,63054,OK
74.984058,test2,Tick,63,100,-37,37,126600,126600,4146,63054,63054,OK
75.252558,test2,Tick,63,100,-37,37,126400,126600,4146,63054,70454,OK
75.481403,test2,Tick,63,100,-37,37,126400,126600,4146,63054,70454,OK
75.708582,test2,Tick,63,100,-37,37,126400,126600,4146,63054,70454,OK
76.041698,test2,Tick,63,100,-37,37,126400,126600,4146,63054,70454,OK
76.278092,test2,Tick,63,100,-37,37,126400,126600,4146,63054,70454,OK
76.458826,test2,Tick,63,100,-37,37,126400,126600,4146,63054,70454,OK
76.742741,test2,Tick,63,100,-37,37,126400,126600,4146,63054,70454,OK
77.039448,test2,Tick,63,100,-37,37,126400,126600,4146,63054,70454,OK
77.204971,test2,Tick,63,100,-37,37,126400,126600,4146,63054,70454,OK
77.538261,test2,Tick,63,100,-37,37,126400,126200,4146,63054,55654,OK
77.731929,test2,Tick,63,100,-37,37,126800,126200,4146,63054,55654,OK
77.970268,test2,Tick,63,100,-37,37,126800,126200,4146,63054,55654,OK
78.272591,test2,Tick,63,100,-37,37,126800,126000,4146,63054,55654,OK
78.528777,test2,Tick,63,120,-57,57,126400,125800,4652,70548,59148,OK
78.77839,test2,Tick,63,120,-57,57,126400,125800,4652,70548,59148,OK
78.990347,test2,Tick,63,120,-57,57,126400,125900,4652,70548,59148,OK
79.277226,test2,Tick,63,120,-57,57,126100,125900,4652,70548,59148,OK
79.492128,test2,Tick,63,120,-57,57,126100,125900,4652,70548,59148,OK
79.726444,test2,Tick,63,120,-57,57,125900,125900,4652,70548,70548,OK
80.01581,test2,Tick,63,120,-57,57,125900,126000,4652,70548,76248,OK
80.281245,test2,Tick,63,120,-57,57,125900,126000,4652,70548,76248,OK
80.461699,test2,Tick,63,120,-57,57,125900,125700,4652,70548,59148,OK
80.778451,test2,Tick,63,120,-57,57,125900,125700,4652,70548,59148,OK
80.996098,test2,Tick,63,120,-57,57,125900,125800,4652,70548,64848,OK
81.27112,test2,Tick,63,120,-57,57,125900,125500,4652,70548,59148,OK
81.503421,test2,Tick,63,120,-57,57,125700,125500,4652,70548,59148,OK
81.753189,test2,Tick,63,120,-57,57,125700,125500,4652,70548,59148,OK
82.023106,test2,Tick,63,120,-57,57,125700,125500,4652,70548,59148,OK
82.225534,test2,Tick,63,120,-57,57,125700,125500,4652,70548,59148,OK
82.535822,test2,Tick,63,120,-57,57,125700,125500,4652,70548,59148,OK
82.703625,test2,Tick,63,120,-57,57,125700,126000,4652,70548,81948,OK
83.036611,test2,Tick,63,120,-57,57,126500,126000,4652,70548,59148,OK
83.231546,test2,Tick,63,120,-57,57,126500,126000,4652,70548,59148,OK
83.476628,test2,Tick,63,120,-57,57,125700,126000,4652,70548,81948,OK
83.749607,test2,Tick,63,120,-57,57,125700,126000,4652,70548,81948,OK
83.954157,test2,Tick,63,120,-57,57,125700,126200,4652,70548,81948,OK
84.27389,test2,Tick,63,120,-57,57,125700,126200,4652,70548,81948,OK
84.481598,test2,Tick,63,120,-57,57,126700,126200,4652,70548,59148,OK
84.714258,test2,Tick,63,120,-57,57,126700,126100,4652,70548,59148,OK
85.006007,test2,Tick,63,120,-57,57,126700,126200,4652,70548,59148,OK
85.226514,test2,Tick,63,120,-57,57,125600,126200,4652,70548,81948,OK
85.467955,test2,Tick,63,120,-57,57,125600,126200,4652,70548,81948,OK
85.734078,test2,Tick,63,120,-57,57,125600,126200,4652,70548,81948,OK
86.007868,test2,Tick,63,120,-57,57,125600,126300,4652,70548,81948,OK
86.251295,test2,Tick,63,120,-57,57,125600,126300,4652,70548,81948,OK
86.47614,test2,Tick,63,120,-57,57,125600,126300,4652,70548,81948,OK
86.780293,test2,Tick,63,120,-57,57,125600,126300,4652,70548,81948,OK
87.018429,test2,Tick,63,120,-57,57,125600,126300,4652,70548,81948,OK
87.280563,test2,Tick,63,120,-57,57,125600,126300,4652,70548,81948,OK
87.507976,test2,Tick,63,120,-57,57,125600,126700,4652,70548,81948,OK
87.78441,test2,Tick,63,120,-57,57,125600,126600,4652,70548,81948,OK
88.012136,test2,Tick,63,120,-57,57,125600,126600,4652,70548,81948,OK
88.206649,test2,Tick,63,120,-57,57,125600,126600,4652,70548,81948,OK
88.55149,test2,Tick,63,120,-57,57,125600,126600,4652,70548,81948,OK
88.71647,test2,Tick,63,120,-57,57,125600,126600,4652,70548,81948,OK
89.032513,test2,Tick,63,120,-57,57,125600,126600,4652,70548,81948,OK
89.218929,test2,Tick,63,120,-57,57,125600,126600,4652,70548,81948,OK
