Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
1.236505,GoldenTicket_9999,Tick,0,0,0,0,,140400,0,0,0,OK
1.236505,TwinkleTwinkle_484218,Tick,0,0,0,0,,140400,0,0,0,OK
1.236505,UniTrader77_7788,Tick,0,0,0,0,,140400,0,0,0,OK
1.236505,HappyGuo_100,Tick,0,0,0,0,,140400,0,0,0,OK
1.236505,AntoniosTeam_114167,Tick,0,0,0,0,,140400,0,0,0,OK
1.236505,Cocrew_801,Tick,0,0,0,0,,140400,0,0,0,OK
1.536468,Alphaville_5642,Tick,0,0,0,0,,140400,0,0,0,OK
1.536468,MAPL_577215,Tick,0,0,0,0,,140400,0,0,0,OK
1.536468,GoldenTicket_9999,Tick,0,0,0,0,,140400,0,0,0,OK
1.536468,TwinkleTwinkle_484218,Tick,0,0,0,0,,140400,0,0,0,OK
1.536468,UniTrader77_7788,Tick,0,0,0,0,,140400,0,0,0,OK
1.536468,HappyGuo_100,Tick,0,0,0,0,,140400,0,0,0,OK
1.536468,AntoniosTeam_114167,Tick,0,0,0,0,,140400,0,0,0,OK
1.536468,Cocrew_801,Tick,0,0,0,0,,140400,0,0,0,OK
1.780895,Alphaville_5642,Tick,0,0,0,0,,140400,0,0,0,OK
1.780895,MAPL_577215,Tick,0,0,0,0,,140400,0,0,0,OK
1.780895,GoldenTicket_9999,Tick,0,0,0,0,,140400,0,0,0,OK
1.780895,TwinkleTwinkle_484218,Tick,0,0,0,0,,140400,0,0,0,OK
1.780895,UniTrader77_7788,Tick,0,0,0,0,,140400,0,0,0,OK
1.780895,HappyGuo_100,Tick,0,0,0,0,,140400,0,0,0,OK
1.780895,AntoniosTeam_114167,Tick,0,0,0,0,,140400,0,0,0,OK
1.780895,Cocrew_801,Tick,0,0,0,0,,140400,0,0,0,OK
2.027394,Alphaville_5642,Tick,0,21,-21,0,140700,140400,-295,2952895,-1406,OK
2.027394,MAPL_577215,Tick,0,0,0,0,140700,140400,0,0,0,OK
2.027394,GoldenTicket_9999,Tick,0,0,0,0,140700,140400,0,0,0,OK
2.027394,TwinkleTwinkle_484218,Tick,0,14,-14,14,140700,140400,-197,2997,-937,OK
2.027394,UniTrader77_7788,Tick,0,40,-40,40,140700,140400,-562,4562,-6678,OK
2.027394,HappyGuo_100,Tick,0,0,0,0,140700,140400,0,0,0,OK
2.027394,AntoniosTeam_114167,Tick,0,50,-50,50,140700,140400,-703,5703,-8347,OK
2.027394,Cocrew_801,Tick,0,0,0,0,140700,140400,0,0,0,OK
2.247823,Alphaville_5642,Tick,0,21,-21,0,140700,140400,-295,2952895,-1406,OK
2.247823,MAPL_577215,Tick,0,0,0,0,140700,140400,0,0,0,OK
2.247823,GoldenTicket_9999,Tick,0,0,0,0,140700,140400,0,0,0,OK
2.247823,TwinkleTwinkle_484218,Tick,0,14,-14,14,140700,140400,-197,2997,-937,OK
2.247823,UniTrader77_7788,Tick,0,40,-40,40,140700,140400,-562,4562,-6678,OK
2.247823,HappyGuo_100,Tick,0,0,0,0,140700,140400,0,0,0,OK
2.247823,AntoniosTeam_114167,Tick,0,50,-50,50,140700,140400,-703,5703,-8347,OK
2.247823,Cocrew_801,Tick,0,0,0,0,140700,140400,0,0,0,OK
2.535864,Alphaville_5642,Tick,0,21,-21,0,140700,140600,-295,2952895,-1805,OK
2.535864,MAPL_577215,Tick,0,0,0,0,140700,140600,0,0,0,OK
2.535864,GoldenTicket_9999,Tick,0,0,0,0,140700,140600,0,0,0,OK
2.535864,TwinkleTwinkle_484218,Tick,0,14,-14,14,140700,140600,-197,2997,1597,OK
2.535864,UniTrader77_7788,Tick,0,40,-40,40,140700,140600,-562,4562,562,OK
2.535864,HappyGuo_100,Tick,0,0,0,0,140700,140600,0,0,0,OK
2.535864,AntoniosTeam_114167,Tick,0,50,-50,50,140700,140600,-703,5703,703,OK
2.535864,Cocrew_801,Tick,0,0,0,0,140700,140600,0,0,0,OK
2.725976,Alphaville_5642,Tick,0,21,-21,0,140700,140600,-295,2952895,-1805,OK
2.725976,MAPL_577215,Tick,0,0,0,0,140700,140600,0,0,0,OK
2.725976,GoldenTicket_9999,Tick,0,0,0,0,140700,140600,0,0,0,OK
2.725976,TwinkleTwinkle_484218,Tick,0,14,-14,14,140700,140600,-197,2997,1597,OK
2.725976,UniTrader77_7788,Tick,0,40,-40,40,140700,140600,-562,4562,562,OK
2.725976,HappyGuo_100,Tick,0,0,0,0,140700,140600,0,0,0,OK
2.725976,AntoniosTeam_114167,Tick,0,50,-50,50,140700,140600,-703,5703,703,OK
2.725976,Cocrew_801,Tick,0,0,0,0,140700,140600,0,0,0,OK
2.968539,Alphaville_5642,Tick,0,30,-30,0,140800,140600,-422,4219322,-4678,OK
2.968539,MAPL_577215,Tick,0,18,-18,18,140800,140600,-253,3853,253,OK
2.968539,GoldenTicket_9999,Tick,0,0,0,0,140800,140600,0,0,0,OK
2.968539,TwinkleTwinkle_484218,Tick,0,14,-14,14,140800,140600,-197,2997,197,OK
2.968539,UniTrader77_7788,Tick,0,60,-60,60,140800,140600,-843,6843,-5157,OK
2.968539,HappyGuo_100,Tick,0,0,0,0,140800,140600,0,0,0,OK
2.968539,AntoniosTeam_114167,Tick,0,50,-50,50,140800,140600,-703,5703,-4297,OK
2.968539,Cocrew_801,Tick,0,0,0,0,140800,140600,0,0,0,OK
3.265364,Alphaville_5642,Tick,0,30,-30,0,140800,140600,-422,4219322,-4678,OK
3.265364,MAPL_577215,Tick,0,18,-18,18,140800,140600,-253,3853,253,OK
3.265364,GoldenTicket_9999,Tick,0,0,0,0,140800,140600,0,0,0,OK
3.265364,TwinkleTwinkle_484218,Tick,0,14,-14,14,140800,140600,-197,2997,197,OK
3.265364,UniTrader77_7788,Tick,0,60,-60,60,140800,140600,-843,6843,-5157,OK
3.265364,HappyGuo_100,Tick,0,0,0,0,140800,140600,0,0,0,OK
3.265364,AntoniosTeam_114167,Tick,0,50,-50,50,140800,140600,-703,5703,-4297,OK
3.265364,Cocrew_801,Tick,0,0,0,0,140800,140600,0,0,0,OK
3.526649,Alphaville_5642,Tick,0,30,-30,0,140800,140600,-422,4219322,-4678,OK
3.526649,MAPL_577215,Tick,0,18,-18,18,140800,140600,-253,3853,253,OK
3.526649,GoldenTicket_9999,Tick,0,0,0,0,140800,140600,0,0,0,OK
3.526649,TwinkleTwinkle_484218,Tick,0,14,-14,14,140800,140600,-197,2997,197,OK
3.526649,UniTrader77_7788,Tick,0,60,-60,60,140800,140600,-843,6843,-5157,OK
3.526649,HappyGuo_100,Tick,0,0,0,0,140800,140600,0,0,0,OK
3.526649,AntoniosTeam_114167,Tick,0,50,-50,50,140800,140600,-703,5703,-4297,OK
3.526649,Cocrew_801,Tick,0,0,0,0,140800,140600,0,0,0,OK
3.724666,Alphaville_5642,Tick,0,30,-30,0,140800,140600,-422,4219322,-4678,OK
3.724666,MAPL_577215,Tick,0,18,-18,18,140800,140600,-253,3853,253,OK
3.724666,GoldenTicket_9999,Tick,0,0,0,0,140800,140600,0,0,0,OK
3.724666,TwinkleTwinkle_484218,Tick,0,14,-14,14,140800,140600,-197,2997,197,OK
3.724666,UniTrader77_7788,Tick,0,60,-60,60,140800,140600,-843,6843,-5157,OK
3.724666,HappyGuo_100,Tick,0,0,0,0,140800,140600,0,0,0,OK
3.724666,AntoniosTeam_114167,Tick,0,50,-50,50,140800,140600,-703,5703,-4297,OK
3.724666,Cocrew_801,Tick,0,0,0,0,140800,140600,0,0,0,OK
3.951974,Alphaville_5642,Tick,0,30,-30,30,140800,140600,-422,-1678,-7678,OK
3.951974,MAPL_577215,Tick,0,18,-18,18,140800,140600,-253,3853,253,OK
3.951974,GoldenTicket_9999,Tick,0,0,0,0,140800,140600,0,0,0,OK
3.951974,TwinkleTwinkle_484218,Tick,0,14,-14,14,140800,140600,-197,2997,197,OK
3.951974,UniTrader77_7788,Tick,0,60,-60,60,140800,140600,-843,6843,-5157,OK
3.951974,HappyGuo_100,Tick,0,0,0,0,140800,140600,0,0,0,OK
3.951974,AntoniosTeam_114167,Tick,0,50,-50,50,140800,140600,-703,5703,-4297,OK
3.951974,Cocrew_801,Tick,0,0,0,0,140800,140600,0,0,0,OK
4.270234,Alphaville_5642,Tick,0,31,-31,30,140800,140600,-436,139036,-7764,OK
4.270234,MAPL_577215,Tick,0,18,-18,18,140800,140600,-253,3853,253,OK
4.270234,GoldenTicket_9999,Tick,0,7,-7,7,140800,140600,-99,1499,99,OK
4.270234,TwinkleTwinkle_484218,Tick,0,47,-47,47,140800,140600,-662,10062,662,OK
4.270234,UniTrader77_7788,Tick,0,70,-70,70,140800,140600,-984,7984,-6016,OK
4.270234,HappyGuo_100,Tick,0,21,-21,21,140800,140600,-296,4496,296,OK
4.270234,AntoniosTeam_114167,Tick,0,50,-50,50,140800,140600,-703,5703,-4297,OK
4.270234,Cocrew_801,Tick,0,40,-40,40,140800,140600,-563,8563,563,OK
4.536425,Alphaville_5642,Tick,0,31,-31,30,140800,140500,-436,139036,-10175,OK
4.536425,MAPL_577215,Tick,0,18,-18,18,140800,140500,-253,3853,-1205,OK
4.536425,GoldenTicket_9999,Tick,0,7,-7,7,140800,140500,-99,1499,-468,OK
4.536425,TwinkleTwinkle_484218,Tick,0,47,-47,47,140800,140500,-662,10062,-3145,OK
4.536425,UniTrader77_7788,Tick,0,70,-70,70,140800,140500,-984,7984,-11686,OK
4.536425,HappyGuo_100,Tick,0,21,-21,21,140800,140500,-296,4496,-1405,OK
4.536425,AntoniosTeam_114167,Tick,0,50,-50,50,140800,140500,-703,5703,-8347,OK
4.536425,Cocrew_801,Tick,0,40,-40,40,140800,140500,-563,8563,-2677,OK
4.753797,Alphaville_5642,Tick,0,31,-31,30,140800,140500,-436,139036,-10175,OK
4.753797,MAPL_577215,Tick,0,18,-18,18,140800,140500,-253,3853,-1205,OK
4.753797,GoldenTicket_9999,Tick,0,7,-7,7,140800,140500,-99,1499,-468,OK
4.753797,TwinkleTwinkle_484218,Tick,0,47,-47,47,140800,140500,-662,10062,-3145,OK
4.753797,UniTrader77_7788,Tick,0,70,-70,70,140800,140500,-984,7984,-11686,OK
4.753797,HappyGuo_100,Tick,0,21,-21,21,140800,140500,-296,4496,-1405,OK
4.753797,AntoniosTeam_114167,Tick,0,50,-50,50,140800,140500,-703,5703,-8347,OK
4.753797,Cocrew_801,Tick,0,40,-40,40,140800,140500,-563,8563,-2677,OK
5.046987,Alphaville_5642,Tick,26,31,-5,30,140400,140400,-801,-3510999,-999,OK
5.046987,MAPL_577215,Tick,0,18,-18,18,140400,140400,-253,3853,3853,OK
5.046987,GoldenTicket_9999,Tick,0,7,-7,7,140400,140400,-99,1499,1499,OK
5.046987,TwinkleTwinkle_484218,Tick,0,47,-47,47,140400,140400,-662,10062,10062,OK
5.046987,UniTrader77_7788,Tick,0,70,-70,70,140400,140400,-984,7984,7984,OK
5.046987,HappyGuo_100,Tick,21,21,0,0,140400,140400,-591,6891,6891,OK
5.046987,AntoniosTeam_114167,Tick,4,50,-46,46,140400,140400,-759,6159,6159,OK
5.046987,Cocrew_801,Tick,0,40,-40,40,140400,140400,-563,8563,8563,OK
5.289536,Alphaville_5642,Tick,26,31,-5,30,140400,140400,-801,-3510999,-999,OK
5.289536,MAPL_577215,Tick,0,18,-18,18,140400,140400,-253,3853,3853,OK
5.289536,GoldenTicket_9999,Tick,0,7,-7,7,140400,140400,-99,1499,1499,OK
5.289536,TwinkleTwinkle_484218,Tick,0,47,-47,47,140400,140400,-662,10062,10062,OK
5.289536,UniTrader77_7788,Tick,0,70,-70,70,140400,140400,-984,7984,7984,OK
5.289536,HappyGuo_100,Tick,21,21,0,0,140400,140400,-591,6891,6891,OK
5.289536,AntoniosTeam_114167,Tick,4,50,-46,46,140400,140400,-759,6159,6159,OK
5.289536,Cocrew_801,Tick,0,40,-40,40,140400,140400,-563,8563,8563,OK
5.534826,Alphaville_5642,Tick,26,42,-16,30,140600,140400,-956,-1965344,-2944,OK
5.534826,MAPL_577215,Tick,0,18,-18,18,140600,140400,-253,3853,253,OK
5.534826,GoldenTicket_9999,Tick,0,7,-7,7,140600,140400,-99,1499,99,OK
5.534826,TwinkleTwinkle_484218,Tick,0,47,-47,47,140600,140400,-662,10062,662,OK
5.534826,UniTrader77_7788,Tick,0,70,-70,70,140600,140400,-984,7984,-6016,OK
5.534826,HappyGuo_100,Tick,21,42,-21,21,140600,140400,-886,11386,7186,OK
5.534826,AntoniosTeam_114167,Tick,4,73,-69,69,140600,140400,-1082,11082,-2718,OK
5.534826,Cocrew_801,Tick,0,40,-40,40,140600,140400,-563,8563,563,OK
5.763008,Alphaville_5642,Tick,26,42,-16,30,140600,140400,-956,-1965344,-2944,OK
5.763008,MAPL_577215,Tick,0,18,-18,18,140600,140400,-253,3853,253,OK
5.763008,GoldenTicket_9999,Tick,0,7,-7,7,140600,140400,-99,1499,99,OK
5.763008,TwinkleTwinkle_484218,Tick,0,47,-47,47,140600,140400,-662,10062,662,OK
5.763008,UniTrader77_7788,Tick,0,70,-70,70,140600,140400,-984,7984,-6016,OK
5.763008,HappyGuo_100,Tick,21,42,-21,21,140600,140400,-886,11386,7186,OK
5.763008,AntoniosTeam_114167,Tick,4,73,-69,69,140600,140400,-1082,11082,-2718,OK
5.763008,Cocrew_801,Tick,0,40,-40,40,140600,140400,-563,8563,563,OK
6.008032,Alphaville_5642,Tick,26,42,-16,16,140600,140400,-956,-1144,-4344,OK
6.008032,MAPL_577215,Tick,0,18,-18,18,140600,140400,-253,3853,253,OK
6.008032,GoldenTicket_9999,Tick,0,7,-7,7,140600,140400,-99,1499,99,OK
6.008032,TwinkleTwinkle_484218,Tick,0,47,-47,47,140600,140400,-662,10062,662,OK
6.008032,UniTrader77_7788,Tick,0,70,-70,70,140600,140400,-984,7984,-6016,OK
6.008032,HappyGuo_100,Tick,21,42,-21,21,140600,140400,-886,11386,7186,OK
6.008032,AntoniosTeam_114167,Tick,4,73,-69,69,140600,140400,-1082,11082,-2718,OK
6.008032,Cocrew_801,Tick,0,40,-40,40,140600,140400,-563,8563,563,OK
6.251102,Alphaville_5642,Tick,26,61,-35,16,140700,140400,-1223,2669823,-7612,OK
6.251102,MAPL_577215,Tick,0,18,-18,18,140700,140400,-253,3853,-1205,OK
6.251102,GoldenTicket_9999,Tick,0,17,-17,17,140700,140400,-240,3640,-1137,OK
6.251102,TwinkleTwinkle_484218,Tick,0,65,-65,65,140700,140400,-915,15715,-2550,OK
6.251102,UniTrader77_7788,Tick,0,75,-75,75,140700,140400,-1054,8554,-12521,OK
6.251102,HappyGuo_100,Tick,21,42,-21,21,140700,140400,-886,11386,5485,OK
6.251102,AntoniosTeam_114167,Tick,4,73,-69,69,140700,140400,-1082,11082,-8307,OK
6.251102,Cocrew_801,Tick,0,40,-40,40,140700,140400,-563,8563,-2677,OK
6.535059,Alphaville_5642,Tick,26,61,-35,16,140700,140400,-1223,2669823,-7612,OK
6.535059,MAPL_577215,Tick,0,18,-18,18,140700,140400,-253,3853,-1205,OK
6.535059,GoldenTicket_9999,Tick,0,17,-17,17,140700,140400,-240,3640,-1137,OK
6.535059,TwinkleTwinkle_484218,Tick,0,65,-65,65,140700,140400,-915,15715,-2550,OK
6.535059,UniTrader77_7788,Tick,0,75,-75,75,140700,140400,-1054,8554,-12521,OK
6.535059,HappyGuo_100,Tick,21,42,-21,21,140700,140400,-886,11386,5485,OK
6.535059,AntoniosTeam_114167,Tick,4,73,-69,69,140700,140400,-1082,11082,-8307,OK
6.535059,Cocrew_801,Tick,0,40,-40,40,140700,140400,-563,8563,-2677,OK
6.741803,Alphaville_5642,Tick,26,61,-35,16,140500,140400,-1223,2669823,-1277,OK
6.741803,MAPL_577215,Tick,0,18,-18,18,140500,140400,-253,3853,2053,OK
6.741803,GoldenTicket_9999,Tick,0,17,-17,17,140500,140400,-240,3640,1940,OK
6.741803,TwinkleTwinkle_484218,Tick,0,65,-65,65,140500,140400,-915,15715,9215,OK
6.741803,UniTrader77_7788,Tick,0,77,-77,77,140500,140400,-1082,8582,882,OK
6.741803,HappyGuo_100,Tick,21,42,-21,21,140500,140400,-886,11386,9286,OK
6.741803,AntoniosTeam_114167,Tick,6,73,-67,67,140500,140400,-1026,10826,4126,OK
6.741803,Cocrew_801,Tick,0,40,-40,40,140500,140400,-563,8563,4563,OK
6.997,Alphaville_5642,Tick,26,61,-35,16,140400,140400,-1223,2669823,2223,OK
6.997,MAPL_577215,Tick,0,18,-18,18,140400,140400,-253,3853,3853,OK
6.997,GoldenTicket_9999,Tick,0,17,-17,17,140400,140400,-240,3640,3640,OK
6.997,TwinkleTwinkle_484218,Tick,0,65,-65,65,140400,140400,-915,15715,15715,OK
6.997,UniTrader77_7788,Tick,0,78,-78,78,140400,140400,-1054,8554,8554,OK
6.997,HappyGuo_100,Tick,21,42,-21,21,140400,140400,-886,11386,11386,OK
6.997,AntoniosTeam_114167,Tick,51,73,-22,22,140400,140400,-1658,6858,6858,OK
6.997,Cocrew_801,Tick,0,40,-40,40,140400,140400,-563,8563,8563,OK
7.263759,Alphaville_5642,Tick,26,61,-35,16,140400,140400,-1223,2669823,2223,OK
7.263759,MAPL_577215,Tick,0,18,-18,18,140400,140400,-253,3853,3853,OK
7.263759,GoldenTicket_9999,Tick,0,17,-17,17,140400,140400,-240,3640,3640,OK
7.263759,TwinkleTwinkle_484218,Tick,0,65,-65,65,140400,140400,-915,15715,15715,OK
7.263759,UniTrader77_7788,Tick,0,78,-78,78,140400,140400,-1054,8554,8554,OK
7.263759,HappyGuo_100,Tick,21,42,-21,21,140400,140400,-886,11386,11386,OK
7.263759,AntoniosTeam_114167,Tick,51,73,-22,22,140400,140400,-1658,6858,6858,OK
7.263759,Cocrew_801,Tick,0,40,-40,40,140400,140400,-563,8563,8563,OK
7.502724,Alphaville_5642,Tick,26,61,-35,16,140400,140400,-1223,2669823,2223,OK
7.502724,MAPL_577215,Tick,0,18,-18,18,140400,140400,-253,3853,3853,OK
7.502724,GoldenTicket_9999,Tick,0,17,-17,17,140400,140400,-240,3640,3640,OK
7.502724,TwinkleTwinkle_484218,Tick,0,65,-65,65,140400,140400,-915,15715,15715,OK
7.502724,UniTrader77_7788,Tick,0,78,-78,78,140400,140400,-1054,8554,8554,OK
7.502724,HappyGuo_100,Tick,21,42,-21,21,140400,140400,-886,11386,11386,OK
7.502724,AntoniosTeam_114167,Tick,51,73,-22,22,140400,140400,-1658,6858,6858,OK
7.502724,Cocrew_801,Tick,0,40,-40,40,140400,140400,-563,8563,8563,OK
7.754199,Alphaville_5642,Tick,64,61,3,16,140200,140400,-1756,-2659444,7556,OK
7.754199,MAPL_577215,Tick,50,18,32,-32,140200,140400,-954,9554,3154,OK
7.754199,GoldenTicket_9999,Tick,0,17,-17,17,140200,140400,-240,3640,7040,OK
7.754199,TwinkleTwinkle_484218,Tick,0,65,-65,65,140200,140400,-915,15715,28715,OK
7.754199,UniTrader77_7788,Tick,0,78,-78,78,140200,140400,-1054,8554,24154,OK
7.754199,HappyGuo_100,Tick,21,42,-21,21,140200,140400,-886,11386,15586,OK
7.754199,AntoniosTeam_114167,Tick,112,73,39,-39,140200,140400,-2514,7714,-86,OK
7.754199,Cocrew_801,Tick,0,40,-40,40,140200,140400,-563,8563,16563,OK
8.007513,Alphaville_5642,Tick,64,61,3,-3,140200,140400,-1756,6256,5656,OK
8.007513,MAPL_577215,Tick,50,18,32,-32,140200,140400,-954,9554,3154,OK
8.007513,GoldenTicket_9999,Tick,0,17,-17,17,140200,140400,-240,3640,7040,OK
8.007513,TwinkleTwinkle_484218,Tick,0,65,-65,65,140200,140400,-915,15715,28715,OK
8.007513,UniTrader77_7788,Tick,0,78,-78,78,140200,140400,-1054,8554,24154,OK
8.007513,HappyGuo_100,Tick,21,42,-21,21,140200,140400,-886,11386,15586,OK
8.007513,AntoniosTeam_114167,Tick,112,73,39,-39,140200,140400,-2514,7714,-86,OK
8.007513,Cocrew_801,Tick,0,40,-40,40,140200,140400,-563,8563,16563,OK
8.210026,Alphaville_5642,Tick,64,63,1,-3,140400,140400,-1784,287084,6284,OK
8.210026,MAPL_577215,Tick,50,18,32,-32,140400,140400,-954,9554,9554,OK
8.210026,GoldenTicket_9999,Tick,0,17,-17,17,140400,140400,-240,3640,3640,OK
8.210026,TwinkleTwinkle_484218,Tick,0,65,-65,65,140400,140400,-915,15715,15715,OK
8.210026,UniTrader77_7788,Tick,0,78,-78,78,140400,140400,-1054,8554,8554,OK
8.210026,HappyGuo_100,Tick,21,42,-21,21,140400,140400,-886,11386,11386,OK
8.210026,AntoniosTeam_114167,Tick,112,73,39,-39,140400,140400,-2514,7714,7714,OK
8.210026,Cocrew_801,Tick,0,40,-40,40,140400,140400,-563,8563,8563,OK
8.518529,Alphaville_5642,Tick,64,63,1,-3,140400,140400,-1784,287084,6284,OK
8.518529,MAPL_577215,Tick,50,18,32,-32,140400,140400,-954,9554,9554,OK
8.518529,GoldenTicket_9999,Tick,0,17,-17,17,140400,140400,-240,3640,3640,OK
8.518529,TwinkleTwinkle_484218,Tick,0,65,-65,65,140400,140400,-915,15715,15715,OK
8.518529,UniTrader77_7788,Tick,0,78,-78,78,140400,140400,-1054,8554,8554,OK
8.518529,HappyGuo_100,Tick,21,42,-21,21,140400,140400,-886,11386,11386,OK
8.518529,AntoniosTeam_114167,Tick,112,73,39,-39,140400,140400,-2514,7714,7714,OK
8.518529,Cocrew_801,Tick,0,40,-40,40,140400,140400,-563,8563,8563,OK
8.748843,Alphaville_5642,Tick,64,63,1,-3,140400,140400,-1784,287084,6284,OK
8.748843,MAPL_577215,Tick,50,18,32,-32,140400,140400,-954,9554,9554,OK
8.748843,GoldenTicket_9999,Tick,0,17,-17,17,140400,140400,-240,3640,3640,OK
8.748843,TwinkleTwinkle_484218,Tick,0,65,-65,65,140400,140400,-915,15715,15715,OK
8.748843,UniTrader77_7788,Tick,0,78,-78,78,140400,140400,-1054,8554,8554,OK
8.748843,HappyGuo_100,Tick,21,42,-21,21,140400,140400,-886,11386,11386,OK
8.748843,AntoniosTeam_114167,Tick,112,73,39,-39,140400,140400,-2514,7714,7714,OK
8.748843,Cocrew_801,Tick,0,40,-40,40,140400,140400,-563,8563,8563,OK
8.979102,Alphaville_5642,Tick,64,63,1,-3,140400,140400,-1784,287084,6284,OK
8.979102,MAPL_577215,Tick,50,18,32,-32,140400,140400,-954,9554,9554,OK
8.979102,GoldenTicket_9999,Tick,0,17,-17,17,140400,140400,-240,3640,3640,OK
8.979102,TwinkleTwinkle_484218,Tick,0,65,-65,65,140400,140400,-915,15715,15715,OK
8.979102,UniTrader77_7788,Tick,0,78,-78,78,140400,140400,-1054,8554,8554,OK
8.979102,HappyGuo_100,Tick,21,42,-21,21,140400,140400,-886,11386,11386,OK
8.979102,AntoniosTeam_114167,Tick,112,73,39,-39,140400,140400,-2514,7714,7714,OK
8.979102,Cocrew_801,Tick,0,40,-40,40,140400,140400,-563,8563,8563,OK
9.21876,Alphaville_5642,Tick,64,63,1,-3,140400,140400,-1784,287084,6284,OK
9.21876,MAPL_577215,Tick,50,18,32,-32,140400,140400,-954,9554,9554,OK
9.21876,GoldenTicket_9999,Tick,0,17,-17,17,140400,140400,-240,3640,3640,OK
9.21876,TwinkleTwinkle_484218,Tick,0,65,-65,65,140400,140400,-915,15715,15715,OK
9.21876,UniTrader77_7788,Tick,0,78,-78,78,140400,140400,-1054,8554,8554,OK
9.21876,HappyGuo_100,Tick,21,42,-21,21,140400,140400,-886,11386,11386,OK
9.21876,AntoniosTeam_114167,Tick,112,73,39,-39,140400,140400,-2514,7714,7714,OK
9.21876,Cocrew_801,Tick,0,40,-40,40,140400,140400,-563,8563,8563,OK
9.450725,Alphaville_5642,Tick,64,63,1,-3,140300,140400,-1784,287084,6184,OK
9.450725,MAPL_577215,Tick,50,18,32,-32,140300,140400,-954,9554,6354,OK
9.450725,GoldenTicket_9999,Tick,0,17,-17,17,140300,140400,-240,3640,5340,OK
9.450725,TwinkleTwinkle_484218,Tick,0,65,-65,65,140300,140400,-915,15715,22215,OK
9.450725,UniTrader77_7788,Tick,0,78,-78,78,140300,140400,-1054,8554,16354,OK
9.450725,HappyGuo_100,Tick,42,42,0,0,140300,140400,-1181,11681,11681,OK
