Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
1.258459,Cocrew_801,Tick,0,0,0,0,126300,126700,0,0,0,OK
1.258459,NancyPelosiCapital_38464,Tick,20,30,-10,-10,126300,126700,-2146472,-21468897528,-21471428998,OK
1.258459,Ticinfo_666,Tick,0,0,0,0,126300,126700,0,0,0,OK
1.258459,YipYangYo_314159,Tick,0,0,0,0,126300,126700,0,0,0,OK
1.258459,LionsofPontstreet_102019,Tick,10,20,-10,10,126300,126700,-380,380,2910,OK
1.258459,trAIders_1,Tick,10,61,-51,51,126300,126700,-898,6798,19701,OK
1.542548,Shoottheplane_375624,Tick,0,29,-29,29,126300,126800,734,2166,9532,OK
1.542548,AlgoPro_115,Tick,30,40,-10,10,126300,126800,4295345,21469276655,21469279195,OK
1.542548,Cocrew_801,Tick,0,0,0,0,126300,126800,0,0,0,OK
1.542548,NancyPelosiCapital_38464,Tick,20,30,-10,-10,126300,126800,-2146472,-21468897528,-21471430988,OK
1.542548,Ticinfo_666,Tick,0,0,0,0,126300,126800,0,0,0,OK
1.542548,YipYangYo_314159,Tick,0,0,0,0,126300,126800,0,0,0,OK
1.542548,LionsofPontstreet_102019,Tick,10,20,-10,10,126300,126800,-380,380,2920,OK
1.542548,trAIders_1,Tick,10,61,-51,51,126300,126800,-898,6798,19752,OK
1.751456,Shoottheplane_375624,Tick,15,29,-14,14,127200,126800,1116,284,-3272,OK
1.751456,AlgoPro_115,Tick,40,40,0,0,127200,126800,4295599,21469277401,21469277401,OK
1.751456,Cocrew_801,Tick,0,15,-15,15,127200,126800,-191,191,-3619,OK
1.751456,NancyPelosiCapital_38464,Tick,20,30,-10,-10,127200,126800,-2146472,-21468897528,-21471436068,OK
1.751456,Ticinfo_666,Tick,0,0,0,0,127200,126800,0,0,0,OK
1.751456,YipYangYo_314159,Tick,0,0,0,0,127200,126800,0,0,0,OK
1.751456,LionsofPontstreet_102019,Tick,10,30,-20,20,127200,126800,-507,-1493,-6573,OK
1.751456,trAIders_1,Tick,10,61,-51,51,127200,126800,-898,6798,-6156,OK
2.032059,Shoottheplane_375624,Tick,15,29,-14,14,127400,126800,1116,284,-3272,OK
2.032059,AlgoPro_115,Tick,40,50,-10,10,127400,126800,4295472,21469276528,21469273988,OK
2.032059,Cocrew_801,Tick,0,15,-15,15,127400,126800,-191,191,-3619,OK
2.032059,NancyPelosiCapital_38464,Tick,40,30,10,-20,127400,126800,-2145963,-21470173037,-21471438497,OK
2.032059,Ticinfo_666,Tick,0,0,0,0,127400,126800,0,0,0,OK
2.032059,YipYangYo_314159,Tick,0,0,0,0,127400,126800,0,0,0,OK
2.032059,LionsofPontstreet_102019,Tick,10,40,-30,30,127400,126800,-634,-366,-7986,OK
2.032059,trAIders_1,Tick,10,61,-51,51,127400,126800,-898,6798,-6156,OK
2.247385,Shoottheplane_375624,Tick,15,29,-14,14,127400,126800,1116,284,-3272,OK
2.247385,AlgoPro_115,Tick,40,50,-10,10,127400,126800,4295472,21469276528,21469273988,OK
2.247385,Cocrew_801,Tick,0,15,-15,15,127400,126800,-191,191,-3619,OK
2.247385,NancyPelosiCapital_38464,Tick,40,30,10,-20,127400,126800,-2145963,-21470173037,-21471438497,OK
2.247385,Ticinfo_666,Tick,0,0,0,0,127400,126800,0,0,0,OK
2.247385,YipYangYo_314159,Tick,0,0,0,0,127400,126800,0,0,0,OK
2.247385,LionsofPontstreet_102019,Tick,10,40,-30,30,127400,126800,-634,-366,-7986,OK
2.247385,trAIders_1,Tick,10,61,-51,51,127400,126800,-898,6798,-6156,OK
2.507096,Shoottheplane_375624,Tick,15,29,-14,14,127400,126800,1116,284,-3272,OK
2.507096,AlgoPro_115,Tick,40,50,-10,10,127400,126800,4295472,21469276528,21469273988,OK
2.507096,Cocrew_801,Tick,0,15,-15,15,127400,126800,-191,191,-3619,OK
2.507096,NancyPelosiCapital_38464,Tick,40,30,10,-20,127400,126800,-2145963,-21470173037,-21471438497,OK
2.507096,Ticinfo_666,Tick,0,0,0,0,127400,126800,0,0,0,OK
2.507096,YipYangYo_314159,Tick,0,0,0,0,127400,126800,0,0,0,OK
2.507096,LionsofPontstreet_102019,Tick,10,40,-30,30,127400,126800,-634,-366,-7986,OK
2.507096,trAIders_1,Tick,10,61,-51,51,127400,126800,-898,6798,-6156,OK
2.740871,Shoottheplane_375624,Tick,15,29,-14,14,127400,126800,1116,284,-3272,OK
2.740871,AlgoPro_115,Tick,40,50,-10,10,127400,126800,4295472,21469276528,21469273988,OK
2.740871,Cocrew_801,Tick,0,15,-15,15,127400,126800,-191,191,-3619,OK
2.740871,NancyPelosiCapital_38464,Tick,40,30,10,-20,127400,126800,-2145963,-21470173037,-21471438497,OK
2.740871,Ticinfo_666,Tick,0,0,0,0,127400,126800,0,0,0,OK
2.740871,YipYangYo_314159,Tick,0,0,0,0,127400,126800,0,0,0,OK
2.740871,LionsofPontstreet_102019,Tick,10,40,-30,30,127400,126800,-634,-366,-7986,OK
2.740871,trAIders_1,Tick,10,61,-51,51,127400,126800,-898,6798,-6156,OK
3.006837,Shoottheplane_375624,Tick,15,29,-14,14,127400,127200,1116,284,-2516,OK
3.006837,AlgoPro_115,Tick,40,50,-10,10,127400,127200,4295472,21469276528,21469274528,OK
3.006837,Cocrew_801,Tick,0,15,-15,15,127400,127200,-191,191,-2809,OK
3.006837,NancyPelosiCapital_38464,Tick,40,30,10,-10,127400,127200,-2145963,-21471451037,-21471449037,OK
3.006837,Ticinfo_666,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.006837,YipYangYo_314159,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.006837,LionsofPontstreet_102019,Tick,10,40,-30,30,127400,127200,-634,-366,-6366,OK
3.006837,trAIders_1,Tick,10,61,-51,51,127400,127200,-898,6798,-3402,OK
3.243484,Shoottheplane_375624,Tick,15,29,-14,14,127400,127200,1116,284,-2516,OK
3.243484,AlgoPro_115,Tick,40,50,-10,10,127400,127200,4295472,21469276528,21469274528,OK
3.243484,Cocrew_801,Tick,0,15,-15,15,127400,127200,-191,191,-2809,OK
3.243484,NancyPelosiCapital_38464,Tick,40,30,10,-10,127400,127200,-2145963,-21471451037,-21471449037,OK
3.243484,Ticinfo_666,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.243484,YipYangYo_314159,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.243484,LionsofPontstreet_102019,Tick,10,40,-30,30,127400,127200,-634,-366,-6366,OK
3.243484,trAIders_1,Tick,10,61,-51,51,127400,127200,-898,6798,-3402,OK
3.459401,Shoottheplane_375624,Tick,15,29,-14,14,127400,127200,1116,284,-2516,OK
3.459401,AlgoPro_115,Tick,40,50,-10,10,127400,127200,4295472,21469276528,21469274528,OK
3.459401,Cocrew_801,Tick,0,15,-15,15,127400,127200,-191,191,-2809,OK
3.459401,NancyPelosiCapital_38464,Tick,40,30,10,-10,127400,127200,-2145963,-21471451037,-21471449037,OK
3.459401,Ticinfo_666,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.459401,YipYangYo_314159,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.459401,LionsofPontstreet_102019,Tick,10,40,-30,30,127400,127200,-634,-366,-6366,OK
3.459401,trAIders_1,Tick,10,61,-51,51,127400,127200,-898,6798,-3402,OK
3.780911,Shoottheplane_375624,Tick,15,29,-14,14,127500,127400,1116,284,-1116,OK
3.780911,AlgoPro_115,Tick,40,57,-17,17,127500,127400,4295383,21469276617,21469274917,OK
3.780911,Cocrew_801,Tick,0,15,-15,15,127500,127400,-191,191,-1309,OK
3.780911,NancyPelosiCapital_38464,Tick,40,30,10,-10,127500,127400,-2145963,-21471451037,-21471450037,OK
3.780911,Ticinfo_666,Tick,0,0,0,0,127500,127400,0,0,0,OK
3.780911,YipYangYo_314159,Tick,0,0,0,0,127500,127400,0,0,0,OK
3.780911,LionsofPontstreet_102019,Tick,10,40,-30,30,127500,127400,-634,-366,-3366,OK
3.780911,trAIders_1,Tick,10,61,-51,51,127500,127400,-898,6798,1698,OK
4.024017,Shoottheplane_375624,Tick,15,29,-14,14,127700,127400,1116,284,-3286,OK
4.024017,AlgoPro_115,Tick,50,57,-7,7,127700,127400,4295638,21469274362,21469272577,OK
4.024017,Cocrew_801,Tick,0,15,-15,15,127700,127400,-191,191,-3634,OK
4.024017,NancyPelosiCapital_38464,Tick,40,30,10,-10,127700,127400,-2145963,-21471451037,-21471448487,OK
4.024017,Ticinfo_666,Tick,0,0,0,0,127700,127400,0,0,0,OK
4.024017,YipYangYo_314159,Tick,0,0,0,0,127700,127400,0,0,0,OK
4.024017,LionsofPontstreet_102019,Tick,10,50,-40,40,127700,127400,-762,762,-9438,OK
4.024017,trAIders_1,Tick,10,61,-51,51,127700,127400,-898,6798,-6207,OK
4.220033,Shoottheplane_375624,Tick,15,29,-14,14,127700,127600,1116,284,-1116,OK
4.220033,AlgoPro_115,Tick,50,57,-7,7,127700,127600,4295638,21469274362,21469273662,OK
4.220033,Cocrew_801,Tick,0,15,-15,15,127700,127600,-191,191,-1309,OK
4.220033,NancyPelosiCapital_38464,Tick,40,30,10,-10,127700,127600,-2145963,-21471451037,-21471450037,OK
4.220033,Ticinfo_666,Tick,0,0,0,0,127700,127600,0,0,0,OK
4.220033,YipYangYo_314159,Tick,0,0,0,0,127700,127600,0,0,0,OK
4.220033,LionsofPontstreet_102019,Tick,10,50,-40,40,127700,127600,-762,762,-3238,OK
4.220033,trAIders_1,Tick,10,61,-51,51,127700,127600,-898,6798,1698,OK
4.455866,Shoottheplane_375624,Tick,15,29,-14,14,127700,127600,1116,284,-1116,OK
4.455866,AlgoPro_115,Tick,50,57,-7,7,127700,127600,4295638,21469274362,21469273662,OK
4.455866,Cocrew_801,Tick,0,15,-15,15,127700,127600,-191,191,-1309,OK
4.455866,NancyPelosiCapital_38464,Tick,40,30,10,-10,127700,127600,-2145963,-21471451037,-21471450037,OK
4.455866,Ticinfo_666,Tick,0,0,0,0,127700,127600,0,0,0,OK
4.455866,YipYangYo_314159,Tick,0,0,0,0,127700,127600,0,0,0,OK
4.455866,LionsofPontstreet_102019,Tick,10,50,-40,40,127700,127600,-762,762,-3238,OK
4.455866,trAIders_1,Tick,10,61,-51,51,127700,127600,-898,6798,1698,OK
4.758836,Shoottheplane_375624,Tick,15,29,-14,14,127700,127700,1116,284,284,OK
4.758836,AlgoPro_115,Tick,50,57,-7,7,127700,127700,4295638,21469274362,21469274362,OK
4.758836,Cocrew_801,Tick,0,15,-15,15,127700,127700,-191,191,191,OK
4.758836,NancyPelosiCapital_38464,Tick,40,30,10,-10,127700,127700,-2145963,-21471451037,-21471451037,OK
4.758836,Ticinfo_666,Tick,0,0,0,0,127700,127700,0,0,0,OK
4.758836,YipYangYo_314159,Tick,0,0,0,0,127700,127700,0,0,0,OK
4.758836,LionsofPontstreet_102019,Tick,10,50,-40,40,127700,127700,-762,762,762,OK
4.758836,trAIders_1,Tick,10,61,-51,51,127700,127700,-898,6798,6798,OK
5.040237,Shoottheplane_375624,Tick,15,29,-14,14,127700,127700,1116,284,284,OK
5.040237,AlgoPro_115,Tick,50,57,-7,7,127700,127700,4295638,21469274362,21469274362,OK
5.040237,Cocrew_801,Tick,0,15,-15,15,127700,127700,-191,191,191,OK
5.040237,NancyPelosiCapital_38464,Tick,40,30,10,-10,127700,127700,-2145963,-21471451037,-21471451037,OK
5.040237,Ticinfo_666,Tick,0,0,0,0,127700,127700,0,0,0,OK
5.040237,YipYangYo_314159,Tick,0,0,0,0,127700,127700,0,0,0,OK
5.040237,LionsofPontstreet_102019,Tick,10,50,-40,40,127700,127700,-762,762,762,OK
5.040237,trAIders_1,Tick,10,61,-51,51,127700,127700,-898,6798,6798,OK
5.280262,Shoottheplane_375624,Tick,15,29,-14,14,127900,128000,1116,284,1684,OK
5.280262,AlgoPro_115,Tick,50,67,-17,17,127900,128000,4295510,21469272490,21469274190,OK
5.280262,Cocrew_801,Tick,0,15,-15,15,127900,128000,-191,191,1691,OK
5.280262,NancyPelosiCapital_38464,Tick,50,30,20,-10,127900,128000,-2145707,-21472730293,-21471452293,OK
5.280262,Ticinfo_666,Tick,0,0,0,0,127900,128000,0,0,0,OK
5.280262,YipYangYo_314159,Tick,0,0,0,0,127900,128000,0,0,0,OK
5.280262,LionsofPontstreet_102019,Tick,10,50,-40,40,127900,128000,-762,762,4762,OK
5.280262,trAIders_1,Tick,10,61,-51,51,127900,128000,-898,6798,11898,OK
5.463412,Shoottheplane_375624,Tick,15,29,-14,14,128100,128000,1116,284,-1116,OK
5.463412,AlgoPro_115,Tick,60,67,-7,7,128100,128000,4295766,21469271234,21469270534,OK
5.463412,Cocrew_801,Tick,0,15,-15,15,128100,128000,-191,191,-1309,OK
5.463412,NancyPelosiCapital_38464,Tick,50,30,20,-10,128100,128000,-2145707,-21472730293,-21471448293,OK
5.463412,Ticinfo_666,Tick,0,0,0,0,128100,128000,0,0,0,OK
5.463412,YipYangYo_314159,Tick,0,0,0,0,128100,128000,0,0,0,OK
5.463412,LionsofPontstreet_102019,Tick,10,60,-50,50,128100,128000,-890,-110,-5110,OK
5.463412,trAIders_1,Tick,10,61,-51,51,128100,128000,-898,6798,1698,OK
5.736076,Shoottheplane_375624,Tick,15,29,-14,14,128200,128000,1116,284,-2516,OK
5.736076,AlgoPro_115,Tick,60,77,-17,17,128200,128000,4296022,21469271978,21469268578,OK
5.736076,Cocrew_801,Tick,0,15,-15,15,128200,128000,-191,191,-2809,OK
5.736076,NancyPelosiCapital_38464,Tick,50,30,20,-10,128200,128000,-2145707,-21472730293,-21471446293,OK
5.736076,Ticinfo_666,Tick,0,0,0,0,128200,128000,0,0,0,OK
5.736076,YipYangYo_314159,Tick,0,0,0,0,128200,128000,0,0,0,OK
5.736076,LionsofPontstreet_102019,Tick,20,60,-40,40,128200,128000,-1018,-1982,-9982,OK
5.736076,trAIders_1,Tick,10,61,-51,51,128200,128000,-898,6798,-3402,OK
5.995127,Shoottheplane_375624,Tick,15,29,-14,14,128200,128000,1116,284,-2516,OK
5.995127,AlgoPro_115,Tick,60,77,-17,17,128200,128000,4296022,21469271978,21469268578,OK
5.995127,Cocrew_801,Tick,0,15,-15,15,128200,128000,-191,191,-2809,OK
5.995127,NancyPelosiCapital_38464,Tick,50,30,20,-10,128200,128000,-2145707,-21472730293,-21471446293,OK
5.995127,Ticinfo_666,Tick,0,0,0,0,128200,128000,0,0,0,OK
5.995127,YipYangYo_314159,Tick,0,0,0,0,128200,128000,0,0,0,OK
5.995127,LionsofPontstreet_102019,Tick,20,60,-40,40,128200,128000,-1018,-1982,-9982,OK
5.995127,trAIders_1,Tick,10,61,-51,51,128200,128000,-898,6798,-3402,OK
6.258126,Shoottheplane_375624,Tick,15,39,-24,24,127800,128000,1372,1028,5828,OK
6.258126,AlgoPro_115,Tick,70,87,-17,17,127800,128000,4296150,21469271850,21469275250,OK
6.258126,Cocrew_801,Tick,0,15,-15,15,127800,128000,-191,191,3191,OK
6.258126,NancyPelosiCapital_38464,Tick,70,90,-20,-20,127800,128000,-2143657,-21466353343,-21471469343,OK
6.258126,Ticinfo_666,Tick,0,0,0,0,127800,128000,0,0,0,OK
6.258126,YipYangYo_314159,Tick,0,0,0,0,127800,128000,0,0,0,OK
6.258126,LionsofPontstreet_102019,Tick,40,70,-30,30,127800,128000,-1402,-2598,3402,OK
6.258126,trAIders_1,Tick,60,61,-1,1,127800,128000,-1538,7438,7638,OK
6.485684,Shoottheplane_375624,Tick,15,39,-24,24,127200,128000,1372,1028,7172,OK
6.485684,AlgoPro_115,Tick,80,87,-7,7,127200,128000,4296406,21469271594,21469273386,OK
6.485684,Cocrew_801,Tick,15,15,0,0,127200,128000,-383,3383,3383,OK
6.485684,NancyPelosiCapital_38464,Tick,70,90,-20,-20,127200,128000,-2143657,-21466353343,-21471468223,OK
6.485684,Ticinfo_666,Tick,0,0,0,0,127200,128000,0,0,0,OK
6.485684,YipYangYo_314159,Tick,1,0,1,-1,127200,128000,26,-26,-282,OK
6.485684,LionsofPontstreet_102019,Tick,50,70,-20,20,127200,128000,-1530,-2470,2650,OK
6.485684,trAIders_1,Tick,110,61,49,-49,127200,128000,-2176,18076,5532,OK
6.742426,Shoottheplane_375624,Tick,15,39,-24,24,127200,127700,1372,1028,7148,OK
6.742426,AlgoPro_115,Tick,80,87,-7,7,127200,127700,4296406,21469271594,21469273379,OK
6.742426,Cocrew_801,Tick,15,15,0,0,127200,127700,-383,3383,3383,OK
6.742426,NancyPelosiCapital_38464,Tick,70,90,-20,-20,127200,127700,-2143657,-21466353343,-21471456243,OK
6.742426,Ticinfo_666,Tick,0,0,0,0,127200,127700,0,0,0,OK
6.742426,YipYangYo_314159,Tick,1,0,1,-1,127200,127700,26,-26,-281,OK
6.742426,LionsofPontstreet_102019,Tick,50,70,-20,20,127200,127700,-1530,-2470,2630,OK
6.742426,trAIders_1,Tick,110,61,49,-49,127200,127700,-2176,18076,5581,OK
7.024457,Shoottheplane_375624,Tick,15,39,-24,24,127500,127700,1372,1028,5828,OK
7.024457,AlgoPro_115,Tick,90,97,-7,7,127500,127700,4296534,21469272466,21469273866,OK
7.024457,Cocrew_801,Tick,15,15,0,0,127500,127700,-383,3383,3383,OK
7.024457,NancyPelosiCapital_38464,Tick,70,90,-20,-20,127500,127700,-2143657,-21466353343,-21471457343,OK
7.024457,Ticinfo_666,Tick,0,0,0,0,127500,127700,0,0,0,OK
7.024457,YipYangYo_314159,Tick,1,0,1,-1,127500,127700,26,-26,-226,OK
7.024457,LionsofPontstreet_102019,Tick,70,80,-10,10,127500,127700,-1914,-3086,-1086,OK
7.024457,trAIders_1,Tick,133,111,22,-22,127500,127700,-3109,26309,21909,OK
7.25879,Shoottheplane_375624,Tick,15,39,-24,24,127400,127600,1372,1028,5828,OK
7.25879,AlgoPro_115,Tick,100,97,3,-3,127400,127600,4296406,21469270594,21469269994,OK
7.25879,Cocrew_801,Tick,15,15,0,0,127400,127600,-383,3383,3383,OK
7.25879,NancyPelosiCapital_38464,Tick,70,120,-50,-30,127400,127600,-2142892,-21461253108,-21471451108,OK
7.25879,Ticinfo_666,Tick,0,0,0,0,127400,127600,0,0,0,OK
7.25879,YipYangYo_314159,Tick,1,0,1,-1,127400,127600,26,-26,-226,OK
7.25879,LionsofPontstreet_102019,Tick,80,80,0,0,127400,127600,-2042,-3958,-3958,OK
7.25879,trAIders_1,Tick,143,111,32,-32,127400,127600,-3236,27436,21036,OK
7.526608,Shoottheplane_375624,Tick,15,39,-24,24,127400,127600,1372,1028,5828,OK
7.526608,AlgoPro_115,Tick,100,97,3,-3,127400,127600,4296406,21469270594,21469269994,OK
7.526608,Cocrew_801,Tick,15,15,0,0,127400,127600,-383,3383,3383,OK
7.526608,NancyPelosiCapital_38464,Tick,70,120,-50,-30,127400,127600,-2142892,-21461253108,-21471451108,OK
7.526608,Ticinfo_666,Tick,0,0,0,0,127400,127600,0,0,0,OK
7.526608,YipYangYo_314159,Tick,1,0,1,-1,127400,127600,26,-26,-226,OK
7.526608,LionsofPontstreet_102019,Tick,80,80,0,0,127400,127600,-2042,-3958,-3958,OK
7.526608,trAIders_1,Tick,143,111,32,-32,127400,127600,-3236,27436,21036,OK
7.7057,Shoottheplane_375624,Tick,25,39,-14,14,127300,127600,1627,773,4343,OK
7.7057,AlgoPro_115,Tick,110,107,3,-3,127300,127600,4296151,21469271849,21469271084,OK
7.7057,Cocrew_801,Tick,15,15,0,0,127300,127600,-383,3383,3383,OK
7.7057,NancyPelosiCapital_38464,Tick,70,120,-50,-30,127300,127600,-2142892,-21461253108,-21471448358,OK
7.7057,Ticinfo_666,Tick,0,0,0,0,127300,127600,0,0,0,OK
7.7057,YipYangYo_314159,Tick,1,0,1,-1,127300,127600,26,-26,-281,OK
7.7057,LionsofPontstreet_102019,Tick,90,80,10,-10,127300,127600,-2169,-831,-3381,OK
7.7057,trAIders_1,Tick,166,111,55,-55,127300,127600,-3529,34629,20604,OK
8.04972,Shoottheplane_375624,Tick,25,39,-14,14,127600,127600,1627,773,773,OK
8.04972,AlgoPro_115,Tick,110,107,3,-3,127600,127600,4296151,21469271849,21469271849,OK
8.04972,Cocrew_801,Tick,15,15,0,0,127600,127600,-383,3383,3383,OK
8.04972,NancyPelosiCapital_38464,Tick,70,120,-50,-30,127600,127600,-2142892,-21461253108,-21471461108,OK
8.04972,Ticinfo_666,Tick,0,0,0,0,127600,127600,0,0,0,OK
8.04972,YipYangYo_314159,Tick,11,0,11,-11,127600,127600,281,-281,-281,OK
8.04972,LionsofPontstreet_102019,Tick,90,90,0,0,127600,127600,-2297,-2703,-2703,OK
8.04972,trAIders_1,Tick,166,111,55,-55,127600,127600,-3529,34629,34629,OK
8.266741,Shoottheplane_375624,Tick,25,39,-14,14,127700,127600,1627,773,-627,OK
8.266741,AlgoPro_115,Tick,110,117,-7,7,127700,127600,4296023,21469271977,21469271277,OK
8.266741,Cocrew_801,Tick,15,15,0,0,127700,127600,-383,3383,3383,OK
8.266741,NancyPelosiCapital_38464,Tick,80,120,-40,20,127700,127600,-2142637,-21468915363,-21471471363,OK
8.266741,Ticinfo_666,Tick,0,0,0,0,127700,127600,0,0,0,OK
8.266741,YipYangYo_314159,Tick,11,0,11,-11,127700,127600,281,-281,819,OK
8.266741,LionsofPontstreet_102019,Tick,90,90,0,0,127700,127600,-2297,-2703,-2703,OK
8.266741,trAIders_1,Tick,166,111,55,-55,127700,127600,-3529,34629,40129,OK
8.536156,Shoottheplane_375624,Tick,25,39,-14,14,127700,127400,1627,773,-2797,OK
8.536156,AlgoPro_115,Tick,110,117,-7,7,127700,127400,4296023,21469271977,21469270192,OK
8.536156,Cocrew_801,Tick,15,15,0,0,127700,127400,-383,3383,3383,OK
8.536156,NancyPelosiCapital_38464,Tick,80,120,-40,20,127700,127400,-2142637,-21468915363,-21471473563,OK
8.536156,Ticinfo_666,Tick,0,0,0,0,127700,127400,0,0,0,OK
8.536156,YipYangYo_314159,Tick,11,0,11,-11,127700,127400,281,-281,2524,OK
8.536156,LionsofPontstreet_102019,Tick,90,90,0,0,127700,127400,-2297,-2703,-2703,OK
8.536156,trAIders_1,Tick,166,111,55,-55,127700,127400,-3529,34629,48654,OK
8.709133,Shoottheplane_375624,Tick,25,39,-14,14,127700,127400,1627,773,-2797,OK
8.709133,AlgoPro_115,Tick,110,117,-7,7,127700,127400,4296023,21469271977,21469270192,OK
8.709133,Cocrew_801,Tick,15,15,0,0,127700,127400,-383,3383,3383,OK
8.709133,NancyPelosiCapital_38464,Tick,80,120,-40,20,127700,127400,-2142637,-21468915363,-21471473563,OK
8.709133,Ticinfo_666,Tick,0,0,0,0,127700,127400,0,0,0,OK
8.709133,YipYangYo_314159,Tick,11,0,11,-11,127700,127400,281,-281,2524,OK
8.709133,LionsofPontstreet_102019,Tick,90,90,0,0,127700,127400,-2297,-2703,-2703,OK
8.709133,trAIders_1,Tick,166,111,55,-55,127700,127400,-3529,34629,48654,OK
9.00473,Shoottheplane_375624,Tick,25,39,-14,14,127700,127400,1627,773,-2797,OK
9.00473,AlgoPro_115,Tick,110,117,-7,7,127700,127400,4296023,21469271977,21469270192,OK
9.00473,Cocrew_801,Tick,15,15,0,0,127700,127400,-383,3383,3383,OK
9.00473,NancyPelosiCapital_38464,Tick,80,120,-40,20,127700,127400,-2142637,-21468915363,-21471473563,OK
9.00473,Ticinfo_666,Tick,0,0,0,0,127700,127400,0,0,0,OK
9.00473,YipYangYo_314159,Tick,11,0,11,-11,127700,127400,281,-281,2524,OK
9.00473,LionsofPontstreet_102019,Tick,90,90,0,0,127700,127400,-2297,-2703,-2703,OK
9.00473,trAIders_1,Tick,166,111,55,-55,127700,127400,-3529,34629,48654,OK
9.26204,Shoottheplane_375624,Tick,25,39,-14,14,127700,127800,1627,773,2173,OK
9.26204,AlgoPro_115,Tick,110,117,-7,7,127700,127800,4296023,21469271977,21469272677,OK
