Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
1.525111,Eternite_1023,Tick,0,0,0,0,126600,126800,0,0,0,OK
1.525111,AlgoPro_115,Tick,20,21,-1,1,126600,126800,241,-341,-141,OK
1.525111,Cocrew_801,Tick,0,0,0,0,126600,126800,0,0,0,OK
1.701978,trAIders_1,Tick,5,99,-94,94,127000,126800,164,9736,-9064,OK
1.701978,HappyLife_99999,Tick,0,15,-15,15,127000,126800,378,-4378,-7378,OK
1.701978,IdentityExchangers_4761,Tick,0,0,0,0,127000,126800,0,0,0,OK
1.701978,Algorizzms_1224,Tick,0,10,-10,7,127000,126800,-127,379727,-2673,OK
1.701978,YipYangYo_314159,Tick,0,0,0,0,127000,126800,0,0,0,OK
1.701978,Eternite_1023,Tick,0,0,0,0,127000,126800,0,0,0,OK
1.701978,AlgoPro_115,Tick,30,21,9,-9,127000,126800,495,405,2205,OK
1.701978,Cocrew_801,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.023683,trAIders_1,Tick,5,99,-94,94,127000,126800,164,9736,-9064,OK
2.023683,HappyLife_99999,Tick,0,15,-15,15,127000,126800,378,-4378,-7378,OK
2.023683,IdentityExchangers_4761,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.023683,Algorizzms_1224,Tick,0,10,-10,7,127000,126800,-127,379727,-2673,OK
2.023683,YipYangYo_314159,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.023683,Eternite_1023,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.023683,AlgoPro_115,Tick,30,21,9,-9,127000,126800,495,405,2205,OK
2.023683,Cocrew_801,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.227962,trAIders_1,Tick,5,99,-94,94,127000,126800,164,9736,-9064,OK
2.227962,HappyLife_99999,Tick,0,15,-15,15,127000,126800,378,-4378,-7378,OK
2.227962,IdentityExchangers_4761,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.227962,Algorizzms_1224,Tick,0,10,-10,7,127000,126800,-127,379727,-2673,OK
2.227962,YipYangYo_314159,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.227962,Eternite_1023,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.227962,AlgoPro_115,Tick,30,21,9,-9,127000,126800,495,405,2205,OK
2.227962,Cocrew_801,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.468628,trAIders_1,Tick,5,99,-94,94,127000,126800,164,9736,-9064,OK
2.468628,HappyLife_99999,Tick,0,15,-15,15,127000,126800,378,-4378,-7378,OK
2.468628,IdentityExchangers_4761,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.468628,Algorizzms_1224,Tick,0,10,-10,7,127000,126800,-127,379727,-2673,OK
2.468628,YipYangYo_314159,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.468628,Eternite_1023,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.468628,AlgoPro_115,Tick,30,21,9,-9,127000,126800,495,405,2205,OK
2.468628,Cocrew_801,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.770223,trAIders_1,Tick,5,99,-94,94,127400,126800,164,9736,-14140,OK
2.770223,HappyLife_99999,Tick,0,15,-15,15,127400,126800,378,-4378,-8188,OK
2.770223,IdentityExchangers_4761,Tick,0,0,0,0,127400,126800,0,0,0,OK
2.770223,Algorizzms_1224,Tick,0,10,-10,7,127400,126800,-127,379727,-3213,OK
2.770223,YipYangYo_314159,Tick,0,0,0,0,127400,126800,0,0,0,OK
2.770223,Eternite_1023,Tick,0,0,0,0,127400,126800,0,0,0,OK
2.770223,AlgoPro_115,Tick,30,31,-1,1,127400,126800,368,532,278,OK
2.770223,Cocrew_801,Tick,0,0,0,0,127400,126800,0,0,0,OK
3.030201,trAIders_1,Tick,5,99,-94,94,127400,127300,164,9736,336,OK
3.030201,HappyLife_99999,Tick,0,15,-15,15,127400,127300,378,-4378,-5878,OK
3.030201,IdentityExchangers_4761,Tick,0,0,0,0,127400,127300,0,0,0,OK
3.030201,Algorizzms_1224,Tick,0,10,-10,7,127400,127300,-127,379727,-3173,OK
3.030201,YipYangYo_314159,Tick,0,0,0,0,127400,127300,0,0,0,OK
3.030201,Eternite_1023,Tick,0,0,0,0,127400,127300,0,0,0,OK
3.030201,AlgoPro_115,Tick,30,31,-1,1,127400,127300,368,532,432,OK
3.030201,Cocrew_801,Tick,0,0,0,0,127400,127300,0,0,0,OK
3.238355,trAIders_1,Tick,5,99,-94,94,127400,127200,164,9736,-9064,OK
3.238355,HappyLife_99999,Tick,0,15,-15,15,127400,127200,378,-4378,-7378,OK
3.238355,IdentityExchangers_4761,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.238355,Algorizzms_1224,Tick,0,10,-10,7,127400,127200,-127,379727,-3873,OK
3.238355,YipYangYo_314159,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.238355,Eternite_1023,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.238355,AlgoPro_115,Tick,30,31,-1,1,127400,127200,368,532,332,OK
3.238355,Cocrew_801,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.464876,trAIders_1,Tick,5,99,-94,94,127400,127200,164,9736,-9064,OK
3.464876,HappyLife_99999,Tick,0,15,-15,15,127400,127200,378,-4378,-7378,OK
3.464876,IdentityExchangers_4761,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.464876,Algorizzms_1224,Tick,0,10,-10,7,127400,127200,-127,379727,-3873,OK
3.464876,YipYangYo_314159,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.464876,Eternite_1023,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.464876,AlgoPro_115,Tick,30,31,-1,1,127400,127200,368,532,332,OK
3.464876,Cocrew_801,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.714144,trAIders_1,Tick,5,99,-94,94,127500,127400,164,9736,336,OK
3.714144,HappyLife_99999,Tick,0,15,-15,15,127500,127400,378,-4378,-5878,OK
3.714144,IdentityExchangers_4761,Tick,0,0,0,0,127500,127400,0,0,0,OK
3.714144,Algorizzms_1224,Tick,0,10,-10,7,127500,127400,-127,379727,-3473,OK
3.714144,YipYangYo_314159,Tick,0,0,0,0,127500,127400,0,0,0,OK
3.714144,Eternite_1023,Tick,0,0,0,0,127500,127400,0,0,0,OK
3.714144,AlgoPro_115,Tick,30,38,-8,8,127500,127400,279,621,-179,OK
3.714144,Cocrew_801,Tick,0,0,0,0,127500,127400,0,0,0,OK
3.971585,trAIders_1,Tick,5,99,-94,94,127500,127400,164,9736,336,OK
3.971585,HappyLife_99999,Tick,0,15,-15,15,127500,127400,378,-4378,-5878,OK
3.971585,IdentityExchangers_4761,Tick,0,0,0,0,127500,127400,0,0,0,OK
3.971585,Algorizzms_1224,Tick,0,10,-10,7,127500,127400,-127,379727,-3473,OK
3.971585,YipYangYo_314159,Tick,0,0,0,0,127500,127400,0,0,0,OK
3.971585,Eternite_1023,Tick,0,0,0,0,127500,127400,0,0,0,OK
3.971585,AlgoPro_115,Tick,30,38,-8,8,127500,127400,279,621,-179,OK
3.971585,Cocrew_801,Tick,0,0,0,0,127500,127400,0,0,0,OK
4.29412,trAIders_1,Tick,5,99,-94,94,127500,127600,164,9736,19136,OK
4.29412,HappyLife_99999,Tick,0,15,-15,15,127500,127600,378,-4378,-2878,OK
4.29412,IdentityExchangers_4761,Tick,0,0,0,0,127500,127600,0,0,0,OK
4.29412,Algorizzms_1224,Tick,0,10,-10,7,127500,127600,-127,379727,-2073,OK
4.29412,YipYangYo_314159,Tick,0,0,0,0,127500,127600,0,0,0,OK
4.29412,Eternite_1023,Tick,0,0,0,0,127500,127600,0,0,0,OK
4.29412,AlgoPro_115,Tick,30,38,-8,8,127500,127600,279,621,1421,OK
4.29412,Cocrew_801,Tick,0,0,0,0,127500,127600,0,0,0,OK
4.544315,trAIders_1,Tick,5,99,-94,94,127500,127700,164,9736,28536,OK
4.544315,HappyLife_99999,Tick,0,15,-15,15,127500,127700,378,-4378,-1378,OK
4.544315,IdentityExchangers_4761,Tick,0,0,0,0,127500,127700,0,0,0,OK
4.544315,Algorizzms_1224,Tick,0,10,-10,7,127500,127700,-127,379727,-1373,OK
4.544315,YipYangYo_314159,Tick,0,0,0,0,127500,127700,0,0,0,OK
4.544315,Eternite_1023,Tick,0,0,0,0,127500,127700,0,0,0,OK
4.544315,AlgoPro_115,Tick,30,38,-8,8,127500,127700,279,621,2221,OK
4.544315,Cocrew_801,Tick,0,0,0,0,127500,127700,0,0,0,OK
4.752865,trAIders_1,Tick,5,99,-94,94,127500,127700,164,9736,28536,OK
4.752865,HappyLife_99999,Tick,0,15,-15,15,127500,127700,378,-4378,-1378,OK
4.752865,IdentityExchangers_4761,Tick,0,0,0,0,127500,127700,0,0,0,OK
4.752865,Algorizzms_1224,Tick,0,10,-10,7,127500,127700,-127,379727,-1373,OK
4.752865,YipYangYo_314159,Tick,0,0,0,0,127500,127700,0,0,0,OK
4.752865,Eternite_1023,Tick,0,0,0,0,127500,127700,0,0,0,OK
4.752865,AlgoPro_115,Tick,30,38,-8,8,127500,127700,279,621,2221,OK
4.752865,Cocrew_801,Tick,0,0,0,0,127500,127700,0,0,0,OK
5.038641,trAIders_1,Tick,5,99,-94,94,127500,127700,164,9736,28536,OK
5.038641,HappyLife_99999,Tick,0,15,-15,15,127500,127700,378,-4378,-1378,OK
5.038641,IdentityExchangers_4761,Tick,0,0,0,0,127500,127700,0,0,0,OK
5.038641,Algorizzms_1224,Tick,0,10,-10,7,127500,127700,-127,379727,-1373,OK
5.038641,YipYangYo_314159,Tick,0,0,0,0,127500,127700,0,0,0,OK
5.038641,Eternite_1023,Tick,0,0,0,0,127500,127700,0,0,0,OK
5.038641,AlgoPro_115,Tick,30,38,-8,8,127500,127700,279,621,2221,OK
5.038641,Cocrew_801,Tick,0,0,0,0,127500,127700,0,0,0,OK
5.202262,trAIders_1,Tick,5,99,-94,94,127500,128000,164,9736,33800,OK
5.202262,HappyLife_99999,Tick,0,15,-15,15,127500,128000,378,-4378,-538,OK
5.202262,IdentityExchangers_4761,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.202262,Algorizzms_1224,Tick,0,10,-10,7,127500,128000,-127,379727,-1713,OK
5.202262,YipYangYo_314159,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.202262,Eternite_1023,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.202262,AlgoPro_115,Tick,30,38,-8,8,127500,128000,279,621,2669,OK
5.202262,Cocrew_801,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.451624,trAIders_1,Tick,5,99,-94,94,127500,128000,164,9736,33800,OK
5.451624,HappyLife_99999,Tick,0,15,-15,15,127500,128000,378,-4378,-538,OK
5.451624,IdentityExchangers_4761,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.451624,Algorizzms_1224,Tick,0,10,-10,7,127500,128000,-127,379727,-1713,OK
5.451624,YipYangYo_314159,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.451624,Eternite_1023,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.451624,AlgoPro_115,Tick,30,38,-8,8,127500,128000,279,621,2669,OK
5.451624,Cocrew_801,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.703077,trAIders_1,Tick,5,99,-94,94,127500,128000,164,9736,33800,OK
5.703077,HappyLife_99999,Tick,0,15,-15,15,127500,128000,378,-4378,-538,OK
5.703077,IdentityExchangers_4761,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.703077,Algorizzms_1224,Tick,0,10,-10,7,127500,128000,-127,379727,-1713,OK
5.703077,YipYangYo_314159,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.703077,Eternite_1023,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.703077,AlgoPro_115,Tick,30,38,-8,8,127500,128000,279,621,2669,OK
5.703077,Cocrew_801,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.98147,trAIders_1,Tick,5,99,-94,94,127500,128000,164,9736,33800,OK
5.98147,HappyLife_99999,Tick,0,15,-15,15,127500,128000,378,-4378,-538,OK
5.98147,IdentityExchangers_4761,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.98147,Algorizzms_1224,Tick,0,10,-10,7,127500,128000,-127,379727,-1713,OK
5.98147,YipYangYo_314159,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.98147,Eternite_1023,Tick,0,0,0,0,127500,128000,0,0,0,OK
5.98147,AlgoPro_115,Tick,30,38,-8,8,127500,128000,279,621,2669,OK
5.98147,Cocrew_801,Tick,0,0,0,0,127500,128000,0,0,0,OK
6.252178,trAIders_1,Tick,5,99,-94,94,128100,128000,164,9736,336,OK
6.252178,HappyLife_99999,Tick,11,15,-4,4,128100,128000,237,-7537,-7937,OK
6.252178,IdentityExchangers_4761,Tick,0,0,0,0,128100,128000,0,0,0,OK
6.252178,Algorizzms_1224,Tick,0,10,-10,7,128100,128000,-127,379727,-5273,OK
6.252178,YipYangYo_314159,Tick,0,0,0,0,128100,128000,0,0,0,OK
6.252178,Eternite_1023,Tick,0,0,0,0,128100,128000,0,0,0,OK
6.252178,AlgoPro_115,Tick,30,38,-8,8,128100,128000,279,621,-179,OK
6.252178,Cocrew_801,Tick,0,0,0,0,128100,128000,0,0,0,OK
6.491228,trAIders_1,Tick,55,99,-44,44,127200,128000,-474,20374,31638,OK
6.491228,HappyLife_99999,Tick,30,15,15,-15,127200,128000,225,-11725,-15565,OK
6.491228,IdentityExchangers_4761,Tick,0,0,0,0,127200,128000,0,0,0,OK
6.491228,Algorizzms_1224,Tick,10,10,0,0,127200,128000,-255,-2545,-2545,OK
6.491228,YipYangYo_314159,Tick,0,0,0,0,127200,128000,0,0,0,OK
6.491228,Eternite_1023,Tick,0,0,0,0,127200,128000,0,0,0,OK
6.491228,AlgoPro_115,Tick,40,48,-8,8,127200,128000,176,1124,3172,OK
6.491228,Cocrew_801,Tick,0,0,0,0,127200,128000,0,0,0,OK
6.771556,trAIders_1,Tick,55,99,-44,44,127200,127700,-474,20374,31594,OK
6.771556,HappyLife_99999,Tick,30,15,15,-15,127200,127700,225,-11725,-15550,OK
6.771556,IdentityExchangers_4761,Tick,0,0,0,0,127200,127700,0,0,0,OK
6.771556,Algorizzms_1224,Tick,10,10,0,0,127200,127700,-255,-2545,-2545,OK
6.771556,YipYangYo_314159,Tick,0,0,0,0,127200,127700,0,0,0,OK
6.771556,Eternite_1023,Tick,0,0,0,0,127200,127700,0,0,0,OK
6.771556,AlgoPro_115,Tick,40,48,-8,8,127200,127700,176,1124,3164,OK
6.771556,Cocrew_801,Tick,0,0,0,0,127200,127700,0,0,0,OK
7.03839,trAIders_1,Tick,73,149,-76,76,127500,127600,-1344,28044,35644,OK
7.03839,HappyLife_99999,Tick,55,20,35,-35,127500,127600,-158,-12342,-15842,OK
7.03839,IdentityExchangers_4761,Tick,0,0,0,0,127500,127600,0,0,0,OK
7.03839,Algorizzms_1224,Tick,10,20,-10,7,127500,127600,-383,381983,183,OK
7.03839,YipYangYo_314159,Tick,0,0,0,0,127500,127600,0,0,0,OK
7.03839,Eternite_1023,Tick,0,0,0,0,127500,127600,0,0,0,OK
7.03839,AlgoPro_115,Tick,50,58,-8,8,127500,127600,304,1996,2796,OK
7.03839,Cocrew_801,Tick,0,0,0,0,127500,127600,0,0,0,OK
7.233448,trAIders_1,Tick,73,149,-76,76,127500,127600,-1344,28044,35644,OK
7.233448,HappyLife_99999,Tick,55,20,35,-35,127500,127600,-158,-12342,-15842,OK
7.233448,IdentityExchangers_4761,Tick,0,0,0,0,127500,127600,0,0,0,OK
7.233448,Algorizzms_1224,Tick,10,20,-10,7,127500,127600,-383,381983,183,OK
7.233448,YipYangYo_314159,Tick,0,0,0,0,127500,127600,0,0,0,OK
7.233448,Eternite_1023,Tick,0,0,0,0,127500,127600,0,0,0,OK
7.233448,AlgoPro_115,Tick,50,58,-8,8,127500,127600,304,1996,2796,OK
7.233448,Cocrew_801,Tick,0,0,0,0,127500,127600,0,0,0,OK
7.491802,trAIders_1,Tick,73,149,-76,76,127500,127600,-1344,28044,35644,OK
7.491802,HappyLife_99999,Tick,55,20,35,-35,127500,127600,-158,-12342,-15842,OK
7.491802,IdentityExchangers_4761,Tick,0,0,0,0,127500,127600,0,0,0,OK
7.491802,Algorizzms_1224,Tick,10,20,-10,7,127500,127600,-383,381983,183,OK
7.491802,YipYangYo_314159,Tick,0,0,0,0,127500,127600,0,0,0,OK
7.491802,Eternite_1023,Tick,0,0,0,0,127500,127600,0,0,0,OK
7.491802,AlgoPro_115,Tick,50,58,-8,8,127500,127600,304,1996,2796,OK
7.491802,Cocrew_801,Tick,0,0,0,0,127500,127600,0,0,0,OK
7.766037,trAIders_1,Tick,96,149,-53,53,127300,127600,-1637,35237,48752,OK
7.766037,HappyLife_99999,Tick,55,20,35,-35,127300,127600,-158,-12342,-21267,OK
7.766037,IdentityExchangers_4761,Tick,0,0,0,0,127300,127600,0,0,0,OK
7.766037,Algorizzms_1224,Tick,20,20,0,0,127300,127600,-510,2310,2310,OK
7.766037,YipYangYo_314159,Tick,0,0,0,0,127300,127600,0,0,0,OK
7.766037,Eternite_1023,Tick,0,0,0,0,127300,127600,0,0,0,OK
7.766037,AlgoPro_115,Tick,60,58,2,-2,127300,127600,176,3124,2614,OK
7.766037,Cocrew_801,Tick,0,0,0,0,127300,127600,0,0,0,OK
8.020176,trAIders_1,Tick,96,149,-53,53,127300,127600,-1637,35237,48752,OK
8.020176,HappyLife_99999,Tick,55,20,35,-35,127300,127600,-158,-12342,-21267,OK
8.020176,IdentityExchangers_4761,Tick,0,0,0,0,127300,127600,0,0,0,OK
8.020176,Algorizzms_1224,Tick,20,20,0,0,127300,127600,-510,2310,2310,OK
8.020176,YipYangYo_314159,Tick,0,0,0,0,127300,127600,0,0,0,OK
8.020176,Eternite_1023,Tick,0,0,0,0,127300,127600,0,0,0,OK
8.020176,AlgoPro_115,Tick,60,58,2,-2,127300,127600,176,3124,2614,OK
8.020176,Cocrew_801,Tick,0,0,0,0,127300,127600,0,0,0,OK
8.213969,trAIders_1,Tick,96,149,-53,53,127300,127600,-1637,35237,48752,OK
8.213969,HappyLife_99999,Tick,55,20,35,-35,127300,127600,-158,-12342,-21267,OK
8.213969,IdentityExchangers_4761,Tick,0,0,0,0,127300,127600,0,0,0,OK
8.213969,Algorizzms_1224,Tick,20,20,0,0,127300,127600,-510,2310,2310,OK
8.213969,YipYangYo_314159,Tick,0,0,0,0,127300,127600,0,0,0,OK
8.213969,Eternite_1023,Tick,0,0,0,0,127300,127600,0,0,0,OK
8.213969,AlgoPro_115,Tick,60,58,2,-2,127300,127600,176,3124,2614,OK
8.213969,Cocrew_801,Tick,0,0,0,0,127300,127600,0,0,0,OK
8.467711,trAIders_1,Tick,96,149,-53,53,127300,127400,-1637,35237,40537,OK
8.467711,HappyLife_99999,Tick,55,20,35,-35,127300,127400,-158,-12342,-15842,OK
8.467711,IdentityExchangers_4761,Tick,0,0,0,0,127300,127400,0,0,0,OK
8.467711,Algorizzms_1224,Tick,20,20,0,0,127300,127400,-510,2310,2310,OK
8.467711,YipYangYo_314159,Tick,0,0,0,0,127300,127400,0,0,0,OK
8.467711,Eternite_1023,Tick,0,0,0,0,127300,127400,0,0,0,OK
8.467711,AlgoPro_115,Tick,60,58,2,-2,127300,127400,176,3124,2924,OK
8.467711,Cocrew_801,Tick,0,0,0,0,127300,127400,0,0,0,OK
8.756169,trAIders_1,Tick,96,149,-53,53,127300,127400,-1637,35237,40537,OK
8.756169,HappyLife_99999,Tick,55,20,35,-35,127300,127400,-158,-12342,-15842,OK
8.756169,IdentityExchangers_4761,Tick,0,0,0,0,127300,127400,0,0,0,OK
8.756169,Algorizzms_1224,Tick,20,20,0,0,127300,127400,-510,2310,2310,OK
8.756169,YipYangYo_314159,Tick,0,0,0,0,127300,127400,0,0,0,OK
8.756169,Eternite_1023,Tick,0,0,0,0,127300,127400,0,0,0,OK
8.756169,AlgoPro_115,Tick,60,58,2,-2,127300,127400,176,3124,2924,OK
8.756169,Cocrew_801,Tick,0,0,0,0,127300,127400,0,0,0,OK
8.979843,trAIders_1,Tick,96,149,-53,53,127300,127400,-1637,35237,40537,OK
8.979843,HappyLife_99999,Tick,55,20,35,-35,127300,127400,-158,-12342,-15842,OK
8.979843,IdentityExchangers_4761,Tick,0,0,0,0,127300,127400,0,0,0,OK
8.979843,Algorizzms_1224,Tick,20,20,0,0,127300,127400,-510,2310,2310,OK
8.979843,YipYangYo_314159,Tick,0,0,0,0,127300,127400,0,0,0,OK
8.979843,Eternite_1023,Tick,0,0,0,0,127300,127400,0,0,0,OK
8.979843,AlgoPro_115,Tick,60,58,2,-2,127300,127400,176,3124,2924,OK
8.979843,Cocrew_801,Tick,0,0,0,0,127300,127400,0,0,0,OK
9.237727,trAIders_1,Tick,96,149,-53,53,127300,127800,-1637,35237,48805,OK
9.237727,HappyLife_99999,Tick,55,20,35,-35,127300,127800,-158,-12342,-21302,OK
9.237727,IdentityExchangers_4761,Tick,0,0,0,0,127300,127800,0,0,0,OK
9.237727,Algorizzms_1224,Tick,20,20,0,0,127300,127800,-510,2310,2310,OK
9.237727,YipYangYo_314159,Tick,0,0,0,0,127300,127800,0,0,0,OK
9.237727,Eternite_1023,Tick,0,0,0,0,127300,127800,0,0,0,OK
9.237727,AlgoPro_115,Tick,60,58,2,-2,127300,127800,176,3124,2612,OK
9.237727,Cocrew_801,Tick,0,0,0,0,127300,127800,0,0,0,OK
9.509995,trAIders_1,Tick,96,149,-53,53,127300,127800,-1637,35237,48805,OK
9.509995,HappyLife_99999,Tick,55,20,35,-35,127300,127800,-158,-12342,-21302,OK
9.509995,IdentityExchangers_4761,Tick,0,0,0,0,127300,127800,0,0,0,OK
9.509995,Algorizzms_1224,Tick,20,20,0,0,127300,127800,-510,2310,2310,OK
9.509995,YipYangYo_314159,Tick,0,0,0,0,127300,127800,0,0,0,OK
9.509995,Eternite_1023,Tick,0,0,0,0,127300,127800,0,0,0,OK
9.509995,AlgoPro_115,Tick,60,58,2,-2,127300,127800,176,3124,2612,OK
9.509995,Cocrew_801,Tick,0,0,0,0,127300,127800,0,0,0,OK
9.789685,trAIders_1,Tick,146,149,-3,3,127000,127800,-2275,40875,41643,OK
9.789685,HappyLife_99999,Tick,70,20,50,-50,127000,127800,-349,-9151,-21951,OK
9.789685,IdentityExchangers_4761,Tick,0,0,0,0,127000,127800,0,0,0,OK
9.789685,Algorizzms_1224,Tick,30,20,10,-7,127000,127800,-637,-377363,3477,OK
9.789685,YipYangYo_314159,Tick,0,0,0,0,127000,127800,0,0,0,OK
9.789685,Eternite_1023,Tick,0,0,0,0,127000,127800,0,0,0,OK
9.789685,AlgoPro_115,Tick,70,58,12,-12,127000,127800,48,4252,1180,OK
9.789685,Cocrew_801,Tick,15,0,15,-15,127000,127800,-191,7691,3851,OK
9.991887,trAIders_1,Tick,146,149,-3,3,127600,127500,-2275,40875,40575,OK
9.991887,HappyLife_99999,Tick,70,20,50,-50,127600,127500,-349,-9151,-4151,OK
9.991887,IdentityExchangers_4761,Tick,0,0,0,0,127600,127500,0,0,0,OK
9.991887,Algorizzms_1224,Tick,30,20,10,-7,127600,127500,-637,-377363,6137,OK
